ProductionID,DateKey,TrainID,ProductID,GasReceived,LNGProduced,LPGProduced,CondensateProduced,Availability,Utilization,EnergyConsumption,OperatingCost
12430,20240902,4,1,2523.7,395.2,38.8,98.2,19.04,18.48,120.57,171776.36
12431,20240902,5,1,12747.1,10010.8,1056.4,380.1,96.17,92.67,649.69,116334.08
12432,20240902,6,1,1401.0,124.0,12.5,45.6,10.57,10.44,81.06,161470.1
12433,20240903,1,1,8280.7,5478.6,482.4,267.8,85.38,78.07,516.89,99674.62
12434,20240903,2,1,2412.0,474.8,48.9,91.3,24.87,23.23,146.76,181671.31
12435,20240903,3,1,9691.8,8040.9,675.4,306.6,99.93,97.9,495.99,207205.82
12436,20240903,4,1,1541.5,153.9,16.7,50.6,11.63,11.78,104.0,90390.51
12437,20240903,5,1,12224.9,9549.9,918.0,456.7,92.23,92.18,583.23,84083.97
12438,20240903,6,1,1114.7,73.1,6.8,38.9,8.41,7.74,46.07,158276.03
12439,20240904,1,1,8847.1,6963.7,698.2,248.7,91.22,92.88,485.16,90058.9
12440,20240904,2,1,1949.4,327.8,30.3,50.3,20.1,19.84,127.76,114657.49
12441,20240904,3,1,8552.3,6014.1,610.0,287.4,88.18,82.98,473.31,157524.79
12442,20240904,4,1,3435.6,751.2,64.8,80.3,25.92,25.8,192.44,81405.94
12443,20240904,5,1,12806.8,10655.7,990.6,409.3,96.62,98.18,522.18,122843.82
12444,20240904,6,1,2767.6,493.0,47.5,110.6,20.88,21.02,166.38,48992.09
12445,20240905,1,1,9401.9,7014.7,671.9,249.8,96.94,88.04,384.37,151726.98
12446,20240905,2,1,1744.8,267.5,21.4,53.2,17.99,18.09,80.82,220562.17
12447,20240905,3,1,8488.2,6357.5,688.4,281.9,87.52,88.38,414.36,84544.47
12448,20240905,4,1,1280.4,106.7,11.0,29.5,9.66,9.83,58.92,152090.0
12449,20240905,5,1,12622.5,10197.5,851.4,262.3,95.23,95.33,596.55,109896.74
12450,20240905,6,1,3703.4,810.7,82.1,90.1,27.94,25.83,251.78,144016.6
12451,20240906,1,1,8835.5,6460.4,535.9,278.3,91.1,86.28,559.59,79718.87
12452,20240906,2,1,2798.1,654.0,65.0,92.1,28.85,27.58,192.95,201814.66
12453,20240906,3,1,9420.3,7082.0,689.8,306.8,97.13,88.71,395.11,89982.76
12454,20240906,4,1,2892.2,487.8,48.5,68.9,21.82,19.9,158.84,144903.44
12455,20240906,5,1,13010.9,9839.8,856.8,469.1,98.16,89.24,638.5,169495.87
12456,20240906,6,1,3158.6,583.0,49.1,66.8,23.83,21.78,218.41,143865.71
12457,20240907,1,1,8822.8,6496.0,772.4,284.9,90.97,86.88,551.32,164523.05
12458,20240907,2,1,2208.4,412.1,45.6,45.1,22.77,22.02,136.38,174814.81
12459,20240907,3,1,8541.6,6092.8,634.7,335.9,88.07,84.17,444.97,108684.6
12460,20240907,4,1,1762.9,201.4,20.1,59.9,13.3,13.48,104.29,108348.05
12461,20240907,5,1,12316.4,9177.8,994.8,294.6,92.92,87.93,560.12,91067.9
12462,20240907,6,1,2180.4,277.0,31.3,80.8,16.45,14.99,118.04,129767.02
12463,20240908,1,1,9048.8,7210.7,721.5,355.7,93.3,94.03,609.42,84399.18
12464,20240908,2,1,1874.7,276.8,28.0,41.3,19.33,17.42,85.17,88658.69
12465,20240908,3,1,9011.0,6711.7,576.7,253.5,92.91,87.89,405.61,279353.01
12466,20240908,4,1,1316.2,109.6,13.0,45.7,9.93,9.83,90.77,118879.97
12467,20240908,5,1,13254.8,10749.9,868.8,319.7,100.0,95.7,877.99,145457.08
12468,20240908,6,1,2783.5,502.2,48.7,79.1,21.0,21.29,190.98,139681.08
12469,20240909,1,1,9297.1,7589.7,714.9,354.9,95.86,96.33,483.79,152168.56
12470,20240909,2,1,1759.3,269.0,24.1,52.2,18.14,18.04,104.79,189947.76
12471,20240909,3,1,8983.8,7161.2,656.0,209.0,92.63,94.06,573.53,143164.54
12472,20240909,4,1,3368.0,663.3,53.9,83.1,25.41,23.24,148.22,255408.93
12473,20240909,5,1,12934.0,10220.1,1223.7,514.0,97.58,93.24,724.07,160185.1
12474,20240909,6,1,11860.4,8118.3,677.9,428.8,89.48,80.77,570.99,69740.07
12475,20240910,1,1,8932.4,6488.1,599.1,215.5,92.1,85.71,358.78,174995.09
12476,20240910,2,1,2595.4,576.7,51.2,90.7,26.76,26.22,133.08,262198.2
12477,20240910,3,1,9038.2,6830.7,639.9,321.5,93.19,89.18,459.63,107804.49
12478,20240910,4,1,3504.6,776.9,76.3,139.6,26.44,26.16,178.72,186221.88
12479,20240910,5,1,13187.2,11175.6,914.3,430.7,99.49,100.0,590.94,96587.41
12480,20240910,6,1,12345.5,9358.5,768.7,299.6,93.14,89.45,828.39,153512.19
12481,20240911,1,1,9059.5,6704.8,704.0,267.7,93.41,87.33,533.6,76407.01
12482,20240911,2,1,1799.1,258.3,30.5,70.0,18.55,16.94,110.15,130594.43
12483,20240911,3,1,9125.4,7368.4,857.5,330.7,94.09,95.28,581.14,155485.4
12484,20240911,4,1,3271.3,684.2,68.6,117.3,24.68,24.68,176.56,132356.54
12485,20240911,5,1,12028.7,9023.6,1046.8,432.6,90.75,88.52,735.52,233139.66
12486,20240911,6,1,12046.0,8598.6,983.2,315.8,90.88,84.23,729.47,85051.44
12487,20240912,1,1,8730.7,6282.4,600.3,251.5,90.02,84.91,513.1,118037.16
12488,20240912,2,1,1181.3,119.7,10.1,31.8,12.18,11.96,65.49,93413.71
12489,20240912,3,1,9115.7,7350.5,683.7,309.9,93.99,95.15,537.62,100342.39
12490,20240912,4,1,2059.8,262.4,26.4,73.9,15.54,15.03,114.0,133457.44
12491,20240912,5,1,12048.6,8896.6,1045.6,316.7,90.9,87.13,698.37,150075.93
12492,20240912,6,1,1312.2,106.9,10.3,37.2,9.9,9.61,70.05,165274.86
12493,20240913,1,1,9306.8,7696.3,847.2,300.8,95.96,97.58,457.71,195192.95
12494,20240913,2,1,2191.9,420.2,44.6,85.9,22.6,22.62,151.46,86648.1
12495,20240913,3,1,9143.9,6696.7,596.4,189.0,94.28,86.42,421.18,258912.08
12496,20240913,4,1,3699.4,838.6,98.0,100.1,27.91,26.75,197.22,68506.46
12497,20240913,5,1,12148.0,9455.9,796.2,459.8,91.65,91.85,514.73,142524.84
12498,20240913,6,1,1324.2,107.8,11.7,52.6,9.99,9.61,65.88,160919.84
12499,20240914,1,1,9004.2,6991.2,751.1,224.3,92.84,91.62,549.07,369256.37
12500,20240914,2,1,2672.0,606.2,58.2,73.1,27.55,26.77,114.21,93996.44
12501,20240914,3,1,8220.6,5893.7,497.3,232.6,84.76,84.6,573.64,101871.61
12502,20240914,4,1,2833.9,476.2,52.6,102.8,21.38,19.83,176.16,170717.9
12503,20240914,5,1,11783.5,8345.3,947.8,277.3,88.9,83.57,781.5,165356.17
12504,20240914,6,1,2257.3,301.7,28.5,54.8,17.03,15.77,135.01,126695.91
12505,20240915,1,1,8990.6,6380.3,629.0,240.4,92.7,83.74,612.99,78197.09
12506,20240915,2,1,2143.4,388.9,33.7,76.6,22.1,21.41,148.24,74951.13
12507,20240915,3,1,8919.8,6656.6,716.9,318.1,91.97,88.06,482.19,65387.96
12508,20240915,4,1,11588.7,8147.4,928.8,360.6,87.43,82.96,699.33,169611.67
12509,20240915,5,1,11523.7,8004.1,803.0,406.2,86.94,81.96,581.51,139144.27
12510,20240915,6,1,1390.4,118.2,13.7,49.5,10.49,10.03,60.07,171609.96
12511,20240916,1,1,9621.0,8153.4,786.6,275.0,99.2,100.0,624.81,103683.76
12512,20240916,2,1,2109.5,358.1,35.4,79.7,21.75,20.03,129.25,81050.71
12513,20240916,3,1,9183.6,7109.5,814.6,273.9,94.69,91.35,550.84,75477.64
12514,20240916,4,1,11554.2,8671.5,817.0,338.0,87.17,88.56,497.97,202986.81
12515,20240916,5,1,12125.5,9157.8,950.0,399.2,91.48,89.12,598.19,105409.58
12516,20240916,6,1,1132.0,78.5,8.1,45.0,8.54,8.18,45.44,91809.42
12517,20240917,1,1,8876.2,6626.3,607.1,236.7,91.52,88.09,474.46,136872.83
12518,20240917,2,1,866.1,63.0,5.9,26.2,8.93,8.59,42.64,117385.02
12519,20240917,3,1,9252.5,6850.0,803.3,265.3,95.4,87.36,450.48,115545.48
12520,20240917,4,1,11454.8,7823.2,752.2,439.7,86.42,80.59,644.44,190383.53
12521,20240917,5,1,11604.6,8159.6,836.0,374.8,87.55,82.97,622.32,107829.52
12522,20240917,6,1,1723.1,177.7,14.5,60.6,13.0,12.17,104.88,88800.99
12523,20240918,1,1,9698.6,8088.5,722.7,382.9,100.0,98.41,631.25,113296.58
12524,20240918,2,1,1462.6,183.3,15.9,53.2,15.08,14.79,99.6,104724.01
12525,20240918,3,1,8496.0,6253.9,551.9,255.8,87.6,86.86,451.25,128213.89
12526,20240918,4,1,11316.9,7848.0,881.5,385.8,85.38,81.83,609.96,117474.16
12527,20240918,5,1,12174.5,9156.7,1063.3,410.8,91.85,88.75,744.7,210726.07
12528,20240918,6,1,2050.5,247.6,20.7,81.0,15.47,14.25,102.28,135398.0
12529,20240919,1,1,9162.3,6856.2,804.8,241.6,94.47,88.3,493.04,118104.51
12530,20240919,2,1,2528.4,526.3,46.4,90.2,26.07,24.56,103.58,67250.49
12531,20240919,3,1,9226.3,7557.8,626.5,220.9,95.13,96.66,641.38,175086.1
12532,20240919,4,1,12570.8,10285.7,848.6,431.7,94.84,96.55,589.24,113943.98
12533,20240919,5,1,11743.7,8333.1,749.3,270.6,88.6,83.73,614.34,109168.22
12534,20240919,6,1,3101.6,619.3,59.4,67.0,23.4,23.56,207.78,227700.17
12535,20240920,1,1,9391.2,7066.5,582.2,310.6,96.83,88.79,474.85,145223.46
12536,20240920,2,1,1842.7,281.7,30.3,68.8,19.0,18.04,103.26,204591.25
12537,20240920,3,1,8987.7,6598.4,637.1,314.8,92.67,86.63,495.33,130241.95
12538,20240920,4,1,12015.5,9314.0,757.5,477.4,90.65,91.47,534.99,92591.74
12539,20240920,5,1,11575.4,8300.0,767.9,307.5,87.33,84.61,621.77,128619.22
12540,20240920,6,1,3964.5,949.5,108.0,131.0,29.91,28.26,199.14,117264.71
12541,20240921,1,1,9373.7,7357.6,614.1,274.4,96.65,92.62,485.71,170825.62
12542,20240921,2,1,2295.7,420.0,44.6,48.9,23.67,21.59,96.38,130695.65
12543,20240921,3,1,9206.9,6746.0,693.5,243.1,94.93,86.46,616.65,75231.0
12544,20240921,4,1,12655.7,10048.4,811.9,271.4,95.48,93.69,715.2,68988.53
12545,20240921,5,1,11836.5,8092.0,658.0,358.0,89.3,80.67,579.25,103533.71
12546,20240921,6,1,935.8,57.1,6.4,30.2,7.06,7.2,45.22,92072.59
12547,20240922,1,1,9167.1,7096.8,839.3,200.6,94.52,91.35,533.54,154688.49
12548,20240922,2,1,1655.6,229.5,23.3,54.9,17.07,16.36,68.65,133352.04
12549,20240922,3,1,9080.8,6512.8,527.8,290.7,93.63,84.63,571.45,100528.73
12550,20240922,4,1,12092.3,8482.1,808.2,259.4,91.23,82.77,705.71,199802.53
12551,20240922,5,1,11690.7,8045.8,675.0,301.1,88.2,81.21,636.37,163989.65
12552,20240922,6,1,2999.6,545.0,61.2,65.3,22.63,21.44,181.05,132923.6
12553,20240923,1,1,9184.6,6994.3,762.5,262.8,94.7,89.86,498.33,78738.29
12554,20240923,2,1,2633.2,579.5,68.8,103.6,27.15,25.97,141.62,126104.02
12555,20240923,3,1,9366.9,7636.4,902.8,278.3,96.58,96.2,528.67,100913.75
12556,20240923,4,1,12778.9,10639.0,887.3,428.4,96.41,98.24,529.49,66443.29
12557,20240923,5,1,11183.1,7695.5,779.0,249.4,84.37,81.2,618.39,89294.14
12558,20240923,6,1,2710.6,479.2,42.2,59.7,20.45,20.86,148.34,198974.23
12559,20240924,1,1,9168.1,6981.8,664.8,221.6,94.53,89.86,437.26,167014.82
12560,20240924,2,1,2733.1,607.1,65.6,65.9,28.18,26.21,143.58,115488.49
12561,20240924,3,1,9229.2,7463.2,715.1,196.0,95.16,95.42,431.19,66955.06
12562,20240924,4,1,12540.4,9308.6,968.6,374.7,94.61,87.59,566.51,177812.9
12563,20240924,5,1,11651.0,8737.2,897.3,360.7,87.9,88.49,549.31,136155.19
12564,20240924,6,1,1178.4,89.4,9.6,41.2,8.89,8.95,50.15,143268.04
12565,20240925,1,1,8192.4,5904.8,695.8,254.6,84.47,85.05,354.27,161610.44
12566,20240925,2,1,1667.2,227.3,24.0,37.0,17.19,16.09,80.24,134224.59
12567,20240925,3,1,8478.5,5998.9,685.4,207.1,87.42,83.49,392.0,106772.5
12568,20240925,4,1,11600.6,8311.1,737.6,270.3,87.52,84.54,605.29,127257.64
12569,20240925,5,1,12828.0,10609.2,968.0,286.7,96.78,97.59,537.73,84101.23
12570,20240925,6,1,694.6,30.9,3.1,16.4,5.24,5.25,42.56,82317.44
12571,20240926,1,1,9370.8,7294.9,845.0,276.0,96.62,91.86,468.01,93655.41
12572,20240926,2,1,2388.8,483.8,46.7,47.9,24.63,23.9,151.74,147413.4
12573,20240926,3,1,8177.9,5436.2,482.2,288.6,84.32,78.44,565.96,145124.75
12574,20240926,4,1,12826.7,9710.2,1006.7,412.1,96.77,89.33,871.11,53595.42
12575,20240926,5,1,13254.8,10772.3,897.3,517.7,100.0,95.9,589.0,108970.73
12576,20240926,6,1,2698.7,440.9,40.2,74.6,20.36,19.28,122.5,166558.39
12577,20240927,1,1,8961.5,6668.7,753.3,199.2,92.4,87.81,521.67,122759.33
12578,20240927,2,1,570.3,28.4,2.8,20.3,5.88,5.87,38.63,142776.96
12579,20240927,3,1,9081.8,6665.9,783.5,195.6,93.64,86.61,370.15,91854.63
12580,20240927,4,1,13098.4,10133.5,1195.1,388.7,98.82,91.29,782.24,238414.35
12581,20240927,5,1,12882.3,10692.3,1222.9,304.0,97.19,97.94,812.19,489208.02
12582,20240927,6,1,3561.6,824.0,87.9,109.3,26.87,27.3,171.19,81054.23
12583,20240928,1,1,9535.7,7180.9,651.2,227.4,98.32,88.86,463.14,50130.15
12584,20240928,2,1,2058.0,355.4,38.8,79.4,21.22,20.38,90.24,198164.28
12585,20240928,3,1,9151.6,7443.8,732.8,322.8,94.36,95.98,616.67,123308.28
12586,20240928,4,1,13139.5,11056.1,958.8,525.5,99.13,99.29,870.34,172023.99
12587,20240928,5,1,11881.6,8533.6,721.4,385.7,89.64,84.75,828.65,223711.49
12588,20240928,6,1,2126.1,265.9,23.6,49.5,16.04,14.76,99.01,124940.43
12589,20240929,1,1,9232.1,7102.5,842.2,368.5,95.19,90.78,532.55,131108.77
12590,20240929,2,1,1743.8,241.3,20.7,47.6,17.98,16.33,86.94,190456.21
12591,20240929,3,1,8158.5,5486.9,586.0,174.0,84.12,79.36,421.36,80642.6
12592,20240929,4,1,11775.6,8749.8,888.9,360.5,88.84,87.68,479.6,129123.89
12593,20240929,5,1,12362.7,9536.1,1032.8,432.2,93.27,91.02,615.49,93150.6
12594,20240929,6,1,974.2,59.1,6.8,23.3,7.35,7.16,55.26,96040.57
12595,20240930,1,1,8926.6,6699.5,746.8,311.6,92.04,88.56,418.15,140407.67
12596,20240930,2,1,1372.4,153.3,14.9,41.7,14.15,13.18,62.3,71116.97
12597,20240930,3,1,8651.2,6008.2,562.8,180.7,89.2,81.95,465.93,196939.44
12598,20240930,4,1,11946.5,9277.8,940.2,313.8,90.13,91.64,785.68,83668.21
12599,20240930,5,1,12297.8,9685.0,1054.9,455.7,92.78,92.93,662.55,139447.28
12600,20240930,6,1,3329.6,673.5,79.3,91.2,25.12,23.87,203.9,120712.25
12601,20241001,1,1,9213.7,6701.0,578.8,284.0,95.0,85.82,610.77,89721.57
12602,20241001,2,1,2857.2,679.9,63.0,77.5,29.46,28.08,168.11,186395.54
12603,20241001,3,1,8781.1,6187.7,675.5,320.1,90.54,83.15,446.46,120171.85
12604,20241001,4,1,11746.4,8745.1,838.7,329.9,88.62,87.85,738.96,68525.89
12605,20241001,5,1,1344.0,113.1,10.3,44.8,10.14,9.93,55.23,89089.21
12606,20241001,6,1,3562.9,758.2,84.9,80.2,26.88,25.11,194.3,123929.93
12607,20241002,1,1,8936.3,7029.4,749.2,238.4,92.14,92.82,601.91,157460.27
12608,20241002,2,1,730.3,46.8,4.3,20.4,7.53,7.56,37.59,68663.47
12609,20241002,3,1,9419.3,7157.1,661.2,363.5,97.12,89.66,481.19,93237.89
12610,20241002,4,1,12300.4,9866.4,821.7,442.7,92.8,94.65,780.91,105452.16
12611,20241002,5,1,1281.7,96.3,8.1,47.6,9.67,8.87,56.75,89444.04
12612,20241002,6,1,3586.7,760.2,87.9,112.4,27.06,25.01,213.47,109390.22
12613,20241003,1,1,9626.9,7376.0,728.5,216.3,99.26,90.41,510.09,79845.8
12614,20241003,2,1,1247.2,134.2,14.0,37.4,12.86,12.7,85.43,172196.18
12615,20241003,3,1,8393.2,6021.8,566.2,228.3,86.54,84.66,338.0,199175.35
12616,20241003,4,1,12450.2,9370.4,911.7,401.1,93.93,88.81,512.38,191879.44
12617,20241003,5,1,680.0,27.9,2.7,16.1,5.13,4.85,32.29,161098.56
12618,20241003,6,1,1037.9,63.0,6.9,24.8,7.83,7.16,60.31,163485.41
12619,20241004,1,1,8387.4,6198.1,723.3,287.3,86.48,87.2,522.6,145635.65
12620,20241004,2,1,2006.6,321.9,32.7,75.5,20.69,18.93,105.96,131555.16
12621,20241004,3,1,8368.9,5568.9,571.6,303.3,86.29,78.52,385.36,135204.8
12622,20241004,4,1,13254.8,11027.3,906.3,302.4,100.0,98.17,569.24,65297.31
12623,20241004,5,1,13254.8,11232.9,1269.1,404.4,100.0,100.0,853.69,97004.14
12624,20241004,6,1,2963.8,571.9,50.8,86.6,22.36,22.77,144.06,118483.3
12625,20241005,1,1,9698.6,8096.7,956.4,286.9,100.0,98.51,521.35,63470.56
12626,20241005,2,1,1264.7,141.2,13.6,34.7,13.04,13.17,52.66,186081.04
12627,20241005,3,1,9032.3,6591.3,592.2,345.0,93.13,86.11,429.17,92189.74
12628,20241005,4,1,12421.1,9208.4,1013.1,323.3,93.71,87.48,863.08,177533.6
12629,20241005,5,1,11542.3,8166.6,832.6,336.9,87.08,83.49,740.24,137686.17
12630,20241005,6,1,11951.8,8473.7,705.4,426.7,90.17,83.66,680.37,154177.4
12631,20241006,1,1,9517.3,7217.8,704.0,218.3,98.13,89.49,429.45,127975.04
12632,20241006,2,1,2824.2,655.8,54.4,61.9,29.12,27.4,147.78,54646.69
12633,20241006,3,1,8975.1,6662.9,637.2,213.6,92.54,87.6,433.54,80338.81
12634,20241006,4,1,12149.3,9606.2,1013.0,386.8,91.66,93.3,827.78,123207.55
12635,20241006,5,1,11538.3,8157.0,921.6,367.6,87.05,83.42,687.39,93795.87
12636,20241006,6,1,12480.7,9640.8,805.8,333.9,94.16,91.15,558.84,104621.05
12637,20241007,1,1,9592.9,8032.8,688.2,293.4,98.91,98.81,485.09,75768.7
12638,20241007,2,1,2475.1,492.3,49.3,62.1,25.52,23.47,151.69,157189.36
12639,20241007,3,1,9155.5,6679.6,588.6,360.9,94.4,86.09,622.55,208041.85
12640,20241007,4,1,11914.7,8721.0,735.7,311.3,89.89,86.37,801.88,272563.3
12641,20241007,5,1,13018.9,10246.3,943.7,403.5,98.22,92.87,753.76,176013.05
12642,20241007,6,1,12134.8,9088.7,833.4,472.7,91.55,88.38,802.79,237589.11
12643,20241008,1,1,9359.2,7442.1,835.9,327.3,96.5,93.83,604.3,134246.97
12644,20241008,2,1,2340.3,470.8,53.2,62.0,24.13,23.74,100.11,74417.84
12645,20241008,3,1,8804.4,6163.1,736.1,238.8,90.78,82.6,577.13,58725.97
12646,20241008,4,1,11651.0,8114.2,894.4,413.9,87.9,82.18,677.51,182187.81
12647,20241008,5,1,11582.0,8657.1,813.9,363.2,87.38,88.2,605.49,106325.49
12648,20241008,6,1,12439.6,9505.8,798.7,274.1,93.85,90.17,857.02,65565.52
12649,20241009,1,1,8887.8,6486.6,746.1,241.3,91.64,86.12,588.44,108004.97
12650,20241009,2,1,2865.9,713.3,78.9,58.3,29.55,29.37,186.15,59570.63
12651,20241009,3,1,8712.3,6233.7,698.2,274.4,89.83,84.43,424.31,178255.26
12652,20241009,4,1,12606.6,9323.6,905.2,292.0,95.11,87.27,783.96,104777.86
12653,20241009,5,1,12703.4,9512.5,1035.6,284.2,95.84,88.36,737.7,139385.28
12654,20241009,6,1,12863.8,9977.1,1074.5,512.5,97.05,91.52,677.93,74627.23
12655,20241010,1,1,8894.6,6619.7,684.5,323.7,91.71,87.82,463.51,107527.86
12656,20241010,2,1,516.9,21.1,1.8,16.1,5.33,4.82,35.0,144240.35
12657,20241010,3,1,8955.7,6712.2,757.8,217.4,92.34,88.44,537.95,113993.2
12658,20241010,4,1,12250.1,9562.3,777.1,290.8,92.42,92.11,802.35,203380.14
12659,20241010,5,1,12898.2,10713.2,1029.2,396.1,97.31,98.01,837.71,61757.07
12660,20241010,6,1,12222.2,9602.7,1108.8,289.2,92.21,92.71,566.98,186000.56
12661,20241011,1,1,9537.6,7309.2,773.6,274.3,98.34,90.43,607.29,82930.86
12662,20241011,2,1,2616.7,581.4,64.8,73.2,26.98,26.22,162.24,130467.17
12663,20241011,3,1,9010.0,7148.5,714.5,194.5,92.9,93.62,420.58,93709.08
12664,20241011,4,1,12976.4,10225.0,1157.6,291.9,97.9,92.98,620.73,83940.68
12665,20241011,5,1,12411.8,9914.7,946.3,291.8,93.64,94.26,821.46,191273.12
12666,20241011,6,1,12430.3,9190.0,968.0,412.4,93.78,87.24,552.2,68008.98
12667,20241012,1,1,8852.9,6780.0,565.7,332.7,91.28,90.37,479.58,172577.63
12668,20241012,2,1,1249.2,125.4,12.0,30.0,12.88,11.85,72.86,113465.29
12669,20241012,3,1,9610.4,7366.6,717.4,259.8,99.09,90.45,658.01,209706.93
12670,20241012,4,1,11912.1,8839.2,999.3,362.0,89.87,87.56,522.75,147645.25
12671,20241012,5,1,12239.5,9518.8,1034.8,294.5,92.34,91.77,519.96,145439.79
12672,20241012,6,1,958.3,57.8,6.7,19.6,7.23,7.12,45.2,132579.06
12673,20241013,1,1,9422.2,7710.2,666.7,254.0,97.15,96.56,392.68,189197.39
12674,20241013,2,1,9619.1,7381.4,824.8,255.4,99.18,90.55,565.86,201415.52
12675,20241013,3,1,9178.8,6991.4,587.1,306.1,94.64,89.88,558.73,238441.42
12676,20241013,4,1,12167.9,9348.7,1072.2,384.6,91.8,90.66,667.48,120570.96
12677,20241013,5,1,12543.0,9226.6,757.9,358.8,94.63,86.8,576.71,128055.19
12678,20241013,6,1,3590.7,836.2,71.8,137.8,27.09,27.48,163.15,124779.57
12679,20241014,1,1,8973.2,7015.0,756.0,332.6,92.52,92.25,435.97,248908.01
12680,20241014,2,1,8601.7,6429.4,716.9,305.3,88.69,88.2,358.07,172831.45
12681,20241014,3,1,9144.8,6975.7,656.1,355.9,94.29,90.01,529.54,75340.33
12682,20241014,4,1,13188.5,10285.9,914.0,495.8,99.5,92.03,766.08,79063.38
12683,20241014,5,1,12020.8,8334.1,718.3,455.6,90.69,81.81,501.74,106664.2
12684,20241014,6,1,1686.0,183.0,19.2,57.6,12.72,12.81,81.42,227654.69
12685,20241015,1,1,8933.4,6915.1,699.7,234.7,92.11,91.34,598.58,54367.22
12686,20241015,2,1,9141.9,6926.2,796.4,287.3,94.26,89.4,399.96,75056.61
12687,20241015,3,1,9116.7,7035.3,632.2,332.6,94.0,91.06,493.33,231703.08
12688,20241015,4,1,1021.9,61.5,6.2,27.1,7.71,7.1,54.86,86058.5
12689,20241015,5,1,12558.9,9635.2,1035.9,341.4,94.75,90.53,798.04,92377.86
12690,20241015,6,1,1794.7,209.1,22.8,40.2,13.54,13.75,101.52,179130.58
12691,20241016,1,1,9698.6,7520.5,876.3,298.2,100.0,91.5,398.45,135852.26
12692,20241016,2,1,1555.7,207.5,24.8,41.2,16.04,15.74,88.7,103117.79
12693,20241016,3,1,9306.8,7586.6,711.8,200.1,95.96,96.19,543.65,164532.06
12694,20241016,4,1,1379.8,110.9,12.1,53.7,10.41,9.48,81.73,149817.52
12695,20241016,5,1,12960.5,10652.9,1226.3,409.7,97.78,96.99,525.19,67629.38
12696,20241016,6,1,1776.1,202.3,23.8,55.1,13.4,13.44,104.34,119406.03
12697,20241017,1,1,8939.2,6835.5,780.9,350.7,92.17,90.23,616.21,154955.37
12698,20241017,2,1,2730.2,603.2,59.1,73.3,28.15,26.07,159.46,124119.24
12699,20241017,3,1,9278.7,7389.9,609.5,371.0,95.67,93.98,531.91,115765.48
12700,20241017,4,1,2929.3,549.9,64.9,90.0,22.1,22.15,159.46,84236.46
12701,20241017,5,1,3255.4,619.3,50.3,121.2,24.56,22.45,144.56,101837.24
12702,20241017,6,1,3653.0,841.1,93.3,129.4,27.56,27.17,181.39,150999.22
12703,20241018,1,1,8973.2,6442.4,517.3,294.6,92.52,84.72,429.76,182988.77
12704,20241018,2,1,2170.6,391.6,37.2,63.5,22.38,21.29,103.77,304855.34
12705,20241018,3,1,8789.9,6459.1,733.0,187.3,90.63,86.71,436.39,89920.09
12706,20241018,4,1,3060.5,582.8,50.7,79.2,23.09,22.47,161.8,85221.99
12707,20241018,5,1,3145.4,600.3,62.4,98.2,23.73,22.52,219.88,118903.16
12708,20241018,6,1,740.9,33.8,3.8,20.4,5.59,5.38,33.8,106228.29
12709,20241019,1,1,9557.0,7382.4,609.6,377.1,98.54,91.15,447.93,117429.71
12710,20241019,2,1,2675.9,616.4,57.6,94.2,27.59,27.18,163.58,82848.68
12711,20241019,3,1,9131.3,6706.8,644.2,323.4,94.15,86.67,486.51,136089.94
12712,20241019,4,1,3759.1,911.7,109.0,111.1,28.36,28.62,151.27,215170.86
12713,20241019,5,1,3773.6,884.2,86.7,96.5,28.47,27.65,206.31,67060.7
12714,20241019,6,1,2628.4,410.3,47.5,76.9,19.83,18.42,110.17,132431.13
12715,20241020,1,1,9077.9,7238.5,699.5,352.6,93.6,94.09,383.94,190212.96
12716,20241020,2,1,2486.7,539.1,54.6,79.4,25.64,25.58,151.5,122146.98
12717,20241020,3,1,8918.9,7047.4,806.3,350.6,91.96,93.24,364.5,189064.88
12718,20241020,4,1,2487.9,386.9,32.7,69.8,18.77,18.35,159.34,138883.08
12719,20241020,5,1,2908.1,512.9,60.1,111.5,21.94,20.81,181.8,137935.19
12720,20241020,6,1,1305.6,105.6,10.4,30.5,9.85,9.54,69.87,154484.14
12721,20241021,1,1,8824.8,6902.0,554.6,348.1,90.99,92.29,562.99,135768.97
12722,20241021,2,1,596.5,28.1,2.5,15.0,6.15,5.56,34.6,99149.52
12723,20241021,3,1,8616.3,6400.9,523.3,301.1,88.84,87.66,473.96,60978.33
12724,20241021,4,1,1073.6,74.2,6.5,22.9,8.1,8.16,68.6,208006.82
12725,20241021,5,1,2811.3,478.2,39.5,67.3,21.21,20.07,136.42,85352.47
12726,20241021,6,1,1671.4,180.5,15.4,35.5,12.61,12.74,74.71,108598.35
12727,20241022,1,1,9122.5,6686.5,581.6,225.3,94.06,86.49,597.21,118207.05
12728,20241022,2,1,1275.4,144.2,13.9,33.4,13.15,13.34,77.21,120164.33
12729,20241022,3,1,9082.8,6802.8,577.8,210.6,93.65,88.38,483.94,83923.34
12730,20241022,4,1,2222.8,299.3,24.5,63.6,16.77,15.89,110.05,106434.46
12731,20241022,5,1,3199.7,597.9,67.4,77.1,24.14,22.05,185.14,84029.36
12732,20241022,6,1,3529.8,725.1,61.6,126.3,26.63,24.24,162.68,86005.27
12733,20241023,1,1,8996.4,6592.6,724.0,319.4,92.76,86.47,584.52,135528.98
12734,20241023,2,1,1216.2,124.5,13.8,32.9,12.54,12.08,58.95,105589.39
