MaintenanceID,DateKey,EquipmentID,EmployeeID,MaintenanceType,DowntimeHours,MaintenanceCost,Status
23597,20240917,241,679,Corrective,8.9,33944.58,In Progress
23598,20220410,229,2966,Electrical Inspection,0.9,2030.6,Completed
23599,20190402,247,2201,Preventive,3.0,3370.83,In Progress
23600,20190723,155,628,Predictive,3.9,3634.58,Completed
23601,20241227,102,2514,Thickness Measurement,0.5,2762.83,Completed
23602,20190101,308,1006,SRV Testing,3.6,1308.28,Deferred
23603,20230328,285,1515,Thickness Measurement,1.5,1102.31,Completed
23604,20190825,10,1195,Predictive,3.2,2436.17,Completed
23605,20221124,124,2054,SRV Testing,1.6,2234.85,Completed
23606,20210823,3,1336,Electrical Inspection,2.4,2855.88,In Progress
23607,20230720,325,1102,Lubrication Service,1.3,1490.45,Completed
23608,20241121,38,2610,Corrective,13.3,51489.57,Cancelled
23609,20230227,76,1131,Piping Inspection,0.9,3398.4,Completed
23610,20200502,161,2658,Predictive,1.0,3887.14,Completed
23611,20201001,255,1215,Predictive,1.1,3536.7,Completed
23612,20241102,226,1463,Predictive,2.1,1166.89,Completed
23613,20210113,254,182,Preventive,2.4,3033.77,In Progress
23614,20230225,311,1118,Predictive,2.3,1093.54,Cancelled
23615,20190106,81,2243,Vibration Analysis,3.5,1981.73,In Progress
23616,20230610,108,417,Piping Inspection,0.8,2285.28,Completed
23617,20190213,99,693,Corrective,2.1,46268.22,In Progress
23618,20200218,228,2660,Predictive,3.5,3430.84,In Progress
23619,20190217,31,2927,Thickness Measurement,3.5,1567.75,Cancelled
23620,20231129,194,1687,Thickness Measurement,0.5,480.03,Completed
23621,20210808,140,401,Lubrication Service,1.7,1136.52,Deferred
23622,20210504,196,638,Lubrication Service,3.4,1111.08,Completed
23623,20191117,257,2534,Electrical Inspection,3.7,1899.93,Completed
23624,20191207,144,1912,Thickness Measurement,0.6,2176.08,Completed
23625,20191202,89,881,Lubrication Service,1.1,634.41,Completed
23626,20190201,213,1303,SRV Testing,2.7,1308.59,Completed
23627,20230222,104,870,Lubrication Service,3.2,426.13,Completed
23628,20230221,323,539,Piping Inspection,3.9,3812.41,Completed
23629,20240307,129,265,Predictive,0.7,1865.81,In Progress
23630,20240518,174,34,Condition-Based,1.2,2888.14,In Progress
23631,20240730,233,202,Calibration,1.4,482.26,Completed
23632,20241224,168,578,Thickness Measurement,2.4,844.7,In Progress
23633,20210112,71,2466,Piping Inspection,2.4,2902.38,Completed
23634,20220608,134,488,Electrical Inspection,3.0,1833.49,In Progress
23635,20230209,279,2313,Lubrication Service,3.5,1045.2,In Progress
23636,20190723,112,790,Piping Inspection,1.1,4425.03,Completed
23637,20241218,277,2215,Condition-Based,3.2,2854.51,Completed
23638,20200723,232,728,Preventive,2.4,4465.06,Completed
23639,20190910,79,547,Vibration Analysis,0.6,1896.34,Cancelled
23640,20191215,22,444,Preventive,3.0,588.6,Completed
23641,20220623,47,2501,SRV Testing,2.8,3193.49,In Progress
23642,20240408,219,2708,Preventive,1.9,2620.98,Completed
23643,20200624,67,260,Corrective,8.3,14430.09,Completed
23644,20240620,145,2793,Preventive,1.5,3698.62,Deferred
23645,20221205,194,1514,Preventive,2.5,1007.44,Completed
23646,20240128,292,1525,Corrective,22.8,6473.31,Completed
23647,20190822,136,433,Calibration,3.2,1091.7,In Progress
23648,20231201,209,1612,Lubrication Service,3.5,1187.1,Deferred
23649,20240920,184,2908,Corrective,6.1,28416.95,Completed
23650,20200827,190,1254,Electrical Inspection,1.5,2538.35,Cancelled
23651,20230505,77,1528,Calibration,3.1,1423.87,Cancelled
23652,20190716,283,1265,SRV Testing,3.6,3642.53,In Progress
23653,20190121,322,595,Corrective,16.7,56185.26,Cancelled
23654,20191121,223,2952,Condition-Based,3.6,2494.34,In Progress
23655,20230313,294,2482,Vibration Analysis,1.6,1548.48,Completed
23656,20220621,229,2631,Thickness Measurement,1.8,744.22,Completed
23657,20220911,94,2011,Calibration,2.0,1888.48,Completed
23658,20220812,326,1819,Thickness Measurement,3.4,480.75,Cancelled
23659,20211106,303,999,Thickness Measurement,3.0,514.25,Completed
23660,20210513,84,1662,SRV Testing,2.5,2957.61,Completed
23661,20190505,111,471,Calibration,0.8,2429.74,Completed
23662,20221111,173,2960,Predictive,2.8,3807.56,Deferred
23663,20221209,286,2243,Piping Inspection,3.4,3434.39,Deferred
23664,20191109,37,1343,Vibration Analysis,2.6,1983.29,Deferred
23665,20190521,300,602,Calibration,0.5,1273.68,In Progress
23666,20230210,61,200,Vibration Analysis,3.2,648.89,Completed
23667,20210123,257,1129,Electrical Inspection,1.9,1317.69,Completed
23668,20220413,246,47,Condition-Based,1.4,3583.73,Cancelled
23669,20220612,280,2916,Corrective,2.5,71818.11,Completed
23670,20220626,51,2630,Calibration,2.8,1411.95,Completed
23671,20230618,261,609,Lubrication Service,2.8,1331.42,Completed
23672,20210220,334,2588,Predictive,3.0,3334.73,Completed
23673,20240608,173,350,Thickness Measurement,1.6,770.67,Deferred
23674,20210407,148,2415,Thickness Measurement,2.8,2840.08,Cancelled
23675,20210920,71,2499,Thickness Measurement,1.5,2007.43,Completed
23676,20240513,174,459,Predictive,2.3,4485.37,Completed
23677,20220715,327,486,Preventive,2.5,6318.55,Deferred
23678,20230923,305,1905,Calibration,3.5,2185.58,Cancelled
23679,20190118,113,533,Preventive,3.9,4408.93,Completed
23680,20210913,242,1371,Vibration Analysis,1.0,994.93,Completed
23681,20241227,310,2717,Piping Inspection,1.7,1403.85,Completed
23682,20240821,38,762,Predictive,2.1,1911.3,Completed
23683,20221103,123,1892,Electrical Inspection,3.1,1107.15,Completed
23684,20220712,297,1301,Predictive,3.0,3886.97,Completed
23685,20190726,120,1467,Vibration Analysis,2.6,1049.12,Cancelled
23686,20220101,281,1648,Thickness Measurement,0.7,2516.77,Completed
23687,20241020,261,2726,Piping Inspection,1.6,1638.88,Cancelled
23688,20200813,31,880,SRV Testing,1.9,3064.06,Completed
23689,20200202,3,614,Calibration,1.0,594.35,Completed
23690,20231030,202,2573,Calibration,1.1,1923.41,Completed
23691,20210906,285,2238,Piping Inspection,3.3,1602.7,Completed
23692,20211006,262,1376,Thickness Measurement,1.1,2942.68,Completed
23693,20221102,328,2152,Predictive,3.8,3000.2,Completed
23694,20240408,15,2338,Corrective,6.2,23060.97,In Progress
23695,20190906,289,1221,Piping Inspection,2.7,3673.48,Completed
23696,20190911,172,1916,Calibration,2.1,1663.27,Deferred
23697,20201120,293,2766,Condition-Based,1.1,3509.27,In Progress
23698,20221018,80,2061,SRV Testing,2.5,2084.94,Completed
23699,20241204,285,1279,Electrical Inspection,2.8,1431.9,In Progress
23700,20231016,2,2134,Thickness Measurement,2.0,829.72,Deferred
23701,20211031,224,910,SRV Testing,2.6,1966.27,Deferred
23702,20221017,198,1087,Condition-Based,3.1,5659.92,Completed
23703,20190425,66,2730,Thickness Measurement,0.6,2975.57,Completed
23704,20200307,131,1562,Thickness Measurement,3.1,500.36,Deferred
23705,20240814,165,114,Condition-Based,3.9,5438.34,Deferred
23706,20210831,324,1255,Thickness Measurement,3.2,1770.19,Cancelled
23707,20210916,173,785,Electrical Inspection,0.7,3497.48,Cancelled
23708,20230929,180,198,Lubrication Service,3.1,510.83,Completed
23709,20190327,219,1558,Condition-Based,2.1,5991.62,Completed
23710,20190515,304,2601,SRV Testing,0.7,3220.03,Deferred
23711,20210717,217,878,Thickness Measurement,1.3,1249.69,Completed
23712,20240222,292,1356,Corrective,22.0,58707.36,Completed
23713,20230410,216,1856,Electrical Inspection,2.6,1700.07,Completed
23714,20240723,35,2658,SRV Testing,2.4,1022.44,Deferred
23715,20190509,23,82,Vibration Analysis,2.1,678.48,In Progress
23716,20241119,194,2000,Lubrication Service,2.7,443.99,Completed
23717,20240603,42,2904,Electrical Inspection,3.1,1307.62,Completed
23718,20190129,74,1208,Lubrication Service,0.9,343.55,Cancelled
23719,20230226,326,435,SRV Testing,3.7,1325.74,In Progress
23720,20200409,181,1664,Electrical Inspection,4.0,3119.4,Completed
23721,20220307,106,28,Piping Inspection,0.8,4468.6,Completed
23722,20210306,113,39,SRV Testing,1.1,2728.35,Completed
23723,20200306,168,1453,SRV Testing,1.4,3889.05,Cancelled
23724,20221027,206,124,Calibration,3.4,1281.56,Cancelled
23725,20200528,6,1993,Vibration Analysis,3.0,764.64,Cancelled
23726,20200807,254,987,Electrical Inspection,2.2,2535.32,Completed
23727,20191020,266,1652,SRV Testing,0.7,3503.74,Completed
23728,20240114,59,2505,Predictive,2.2,1363.4,Completed
23729,20241031,335,139,Thickness Measurement,1.0,1040.8,Deferred
23730,20190313,55,2041,SRV Testing,1.4,2660.83,Completed
23731,20231025,234,2950,Calibration,0.8,1406.61,Completed
23732,20201116,295,783,Electrical Inspection,3.7,689.44,Deferred
23733,20200726,24,1886,Vibration Analysis,2.6,1792.01,Completed
23734,20201010,75,1667,Piping Inspection,2.6,4876.73,Cancelled
23735,20190220,184,1134,Lubrication Service,1.5,1259.67,Completed
23736,20200330,14,2631,Preventive,3.6,3473.44,Cancelled
23737,20230211,119,2721,Thickness Measurement,2.1,1335.89,Deferred
23738,20210414,301,498,Electrical Inspection,2.5,1774.71,In Progress
23739,20210709,292,1411,Preventive,2.3,1946.24,Deferred
23740,20240808,303,28,Electrical Inspection,3.1,3421.92,Deferred
23741,20190831,30,2496,Lubrication Service,3.4,1381.74,Completed
23742,20240906,291,2506,Condition-Based,2.3,4591.25,Cancelled
23743,20191021,5,2560,Lubrication Service,0.7,1102.74,In Progress
23744,20200921,325,516,Predictive,2.5,1215.72,Cancelled
23745,20190712,61,54,Condition-Based,0.7,3144.27,Completed
23746,20230717,280,2598,SRV Testing,2.9,1221.38,Completed
23747,20241115,25,790,Calibration,4.0,2087.78,Deferred
23748,20201224,263,1305,SRV Testing,3.4,3834.01,Completed
23749,20220702,68,1270,Thickness Measurement,3.5,1883.51,Completed
23750,20200825,40,712,Preventive,1.4,3880.04,Deferred
23751,20190720,178,2292,Thickness Measurement,1.2,1710.64,Completed
23752,20200516,131,506,Predictive,3.7,1040.75,Completed
23753,20190723,195,2384,Predictive,3.7,2665.16,Completed
23754,20190502,38,2564,Thickness Measurement,3.1,2379.1,Cancelled
23755,20230113,79,518,Electrical Inspection,0.5,790.95,Deferred
23756,20220927,175,1294,Preventive,0.5,2573.28,In Progress
23757,20190918,334,1510,Lubrication Service,3.9,1131.7,Cancelled
23758,20220822,2,677,Corrective,14.0,26853.3,Deferred
23759,20240424,319,791,Corrective,6.8,12281.97,Cancelled
23760,20221025,109,2859,Predictive,1.6,2328.36,Completed
23761,20240724,209,600,Predictive,2.3,3266.28,Completed
23762,20200826,298,2608,Calibration,2.5,2195.07,Deferred
23763,20200830,299,1265,Electrical Inspection,3.0,2665.7,Completed
23764,20201204,326,642,Condition-Based,2.5,1518.3,Deferred
23765,20190117,92,1895,Vibration Analysis,1.9,1672.97,Deferred
23766,20211023,237,1712,Preventive,1.9,6561.32,In Progress
23767,20240705,11,213,Electrical Inspection,3.6,921.84,Completed
23768,20190908,42,2795,SRV Testing,1.9,3747.02,Cancelled
23769,20221026,265,1925,Electrical Inspection,1.0,3129.26,Completed
23770,20211110,276,1828,Thickness Measurement,2.5,1977.19,Cancelled
23771,20220725,37,787,Preventive,1.2,6714.26,Completed
23772,20200210,195,353,Condition-Based,3.5,3991.79,Completed
23773,20200113,69,838,Calibration,2.1,1179.53,Cancelled
23774,20200710,192,2433,Calibration,2.9,1654.97,Completed
23775,20241009,311,909,Predictive,3.1,4929.32,Cancelled
23776,20191207,186,413,Preventive,0.8,2334.51,In Progress
23777,20210225,63,2564,Vibration Analysis,3.6,1946.1,In Progress
23778,20220112,129,1429,Electrical Inspection,2.5,2502.82,Completed
23779,20231014,223,207,Predictive,2.1,3528.64,Completed
23780,20231205,315,42,SRV Testing,1.4,2312.15,Completed
23781,20220905,21,1777,SRV Testing,3.4,2933.88,Completed
23782,20210821,3,447,Condition-Based,0.8,1717.73,Completed
23783,20221207,288,1753,Thickness Measurement,3.3,2775.18,Completed
23784,20210218,293,2186,Calibration,3.1,1640.48,Deferred
23785,20190322,221,2763,Electrical Inspection,1.8,3152.48,Deferred
23786,20231225,125,1005,Condition-Based,1.2,3668.55,Deferred
23787,20210912,184,1083,Corrective,0.6,58219.02,Deferred
23788,20220806,208,135,Piping Inspection,2.7,4609.86,Completed
23789,20221203,110,1362,SRV Testing,3.0,2798.97,Completed
23790,20220803,137,27,Predictive,1.0,2184.64,Completed
23791,20241202,324,2510,Predictive,3.5,1195.75,Deferred
23792,20190613,150,537,Electrical Inspection,2.0,2496.62,Deferred
23793,20220221,173,567,Piping Inspection,2.6,4915.5,Cancelled
23794,20200906,275,60,Predictive,2.6,907.9,Cancelled
23795,20210808,79,1164,Corrective,3.1,67640.01,Completed
23796,20220923,271,2805,Calibration,0.5,1625.11,Completed
23797,20230601,117,2763,Calibration,0.6,614.49,Cancelled
23798,20190218,117,1753,Condition-Based,3.6,3212.14,In Progress
23799,20211101,180,1965,Corrective,13.6,6055.99,Completed
23800,20240613,269,1945,Predictive,2.1,1463.41,Completed
23801,20221203,7,1544,Preventive,1.2,6925.93,Completed
23802,20230130,203,1758,Thickness Measurement,2.4,1162.3,Completed
23803,20200225,34,1304,Corrective,14.2,27109.06,Completed
23804,20210624,2,2172,Lubrication Service,1.8,1030.33,Completed
23805,20230501,232,1110,SRV Testing,2.4,1193.31,In Progress
23806,20200219,193,2797,Vibration Analysis,3.0,1253.95,Cancelled
23807,20200320,206,631,Calibration,2.6,958.0,In Progress
23808,20200817,335,2461,Lubrication Service,3.5,494.05,Completed
23809,20240329,192,113,Preventive,2.2,3080.67,Deferred
23810,20191118,109,1307,Corrective,1.0,21890.65,Completed
23811,20200530,66,1676,Condition-Based,1.9,5449.25,Completed
23812,20220512,240,164,Piping Inspection,1.4,4114.97,In Progress
23813,20230426,294,2457,Thickness Measurement,1.0,2069.42,Deferred
23814,20211004,60,667,Corrective,1.3,17269.96,Completed
23815,20230603,277,604,Electrical Inspection,3.5,2479.13,Cancelled
23816,20191205,333,615,Predictive,3.3,3769.75,Deferred
23817,20190401,315,2425,Corrective,9.2,9402.66,In Progress
23818,20210416,197,1832,SRV Testing,0.9,3778.86,Completed
23819,20220211,6,2156,Thickness Measurement,2.6,783.0,Cancelled
23820,20221231,169,2168,Predictive,2.3,3353.36,In Progress
23821,20241204,258,356,Calibration,2.4,1521.94,Cancelled
23822,20190221,73,2353,Calibration,0.8,654.03,Deferred
23823,20190307,209,389,Lubrication Service,2.9,206.42,In Progress
23824,20221014,9,349,Electrical Inspection,3.7,2122.04,Completed
23825,20231005,69,1975,Corrective,11.2,49930.41,In Progress
23826,20211218,212,2721,Corrective,11.6,13308.44,In Progress
23827,20210805,35,1779,Lubrication Service,2.3,253.87,Completed
23828,20200723,258,2140,Thickness Measurement,1.2,1775.54,Cancelled
23829,20210106,189,2587,Thickness Measurement,1.4,2749.64,Completed
23830,20210627,81,2931,Piping Inspection,2.2,2432.48,Completed
23831,20240610,88,2883,Calibration,1.8,1047.95,Deferred
23832,20230323,201,14,Calibration,1.5,693.71,Cancelled
23833,20220401,34,347,Vibration Analysis,3.3,635.14,Deferred
23834,20200809,130,1640,Piping Inspection,0.9,1247.66,Completed
23835,20210715,280,1789,Predictive,3.9,1996.69,Completed
23836,20190906,218,2879,SRV Testing,0.6,1119.65,In Progress
23837,20210616,216,1534,Condition-Based,2.7,4234.76,Deferred
23838,20201109,1,1495,Corrective,7.2,21576.31,In Progress
23839,20240809,95,2111,Electrical Inspection,2.4,3995.56,Completed
23840,20200403,177,662,Corrective,8.7,26734.22,Completed
23841,20200222,47,225,Condition-Based,1.9,4589.47,Cancelled
23842,20220404,128,825,Piping Inspection,1.4,4378.79,Completed
23843,20200208,275,1152,Corrective,3.6,46204.0,Completed
23844,20201011,245,2314,Preventive,3.0,5954.63,Completed
23845,20210604,231,2577,Electrical Inspection,3.2,944.51,Completed
23846,20210422,97,1335,Condition-Based,3.6,5817.32,In Progress
23847,20220402,287,2948,Lubrication Service,3.1,414.14,Completed
23848,20240125,81,2126,Condition-Based,1.3,2047.65,Deferred
23849,20240131,302,1788,Calibration,0.8,2174.25,Completed
23850,20230730,132,805,SRV Testing,3.3,2155.1,Completed
23851,20200616,152,453,Piping Inspection,3.1,4518.43,Completed
23852,20241019,133,2322,Electrical Inspection,2.1,2760.6,Deferred
23853,20230622,164,674,SRV Testing,0.5,1803.83,Completed
23854,20240425,250,2927,Lubrication Service,0.6,534.75,In Progress
23855,20230911,35,199,Condition-Based,2.0,3992.85,Completed
23856,20221224,147,1846,Electrical Inspection,3.2,2321.02,Completed
23857,20220301,294,1924,SRV Testing,1.1,1895.05,Completed
23858,20231008,310,1476,Condition-Based,0.7,1176.3,Completed
23859,20230613,230,100,Predictive,1.1,2754.01,In Progress
23860,20240708,227,498,Thickness Measurement,1.9,2460.75,Completed
23861,20220326,261,1800,Vibration Analysis,0.6,1821.34,Completed
23862,20240518,275,256,Thickness Measurement,0.9,2072.85,Cancelled
23863,20220519,148,318,Piping Inspection,2.5,2228.6,Completed
23864,20220320,286,2899,Piping Inspection,3.8,4175.23,Deferred
23865,20241129,119,524,Calibration,3.6,1266.1,Completed
23866,20220222,113,1441,Thickness Measurement,2.7,1714.49,Deferred
23867,20200131,18,275,Thickness Measurement,2.7,688.43,Completed
23868,20200106,155,2370,Vibration Analysis,3.7,810.58,In Progress
23869,20190722,88,1115,Predictive,2.6,2745.0,Completed
23870,20210415,6,1791,Condition-Based,2.7,5075.01,Deferred
23871,20190420,215,953,Lubrication Service,1.0,672.21,Cancelled
23872,20240929,315,1543,Thickness Measurement,2.1,1453.21,Completed
23873,20210101,178,844,Condition-Based,3.2,4131.39,Deferred
23874,20210815,9,2784,Piping Inspection,2.0,3510.65,Cancelled
23875,20200210,206,1705,Corrective,1.8,6244.18,Deferred
23876,20230622,183,2493,SRV Testing,0.9,3400.11,Completed
23877,20200401,212,2236,Electrical Inspection,1.2,2232.23,Completed
23878,20200701,183,976,Preventive,1.4,1412.58,Cancelled
23879,20200812,191,164,Predictive,3.6,2404.78,In Progress
23880,20241012,298,1497,Electrical Inspection,1.4,2419.82,In Progress
23881,20220530,30,2307,SRV Testing,2.9,3126.56,Deferred
23882,20221224,264,2650,SRV Testing,3.5,2300.03,Cancelled
23883,20210101,238,539,Piping Inspection,3.8,2377.41,In Progress
23884,20200108,227,2859,Corrective,16.9,62338.4,In Progress
23885,20240530,106,797,Corrective,5.2,59576.89,Completed
23886,20231117,114,965,Predictive,0.6,2127.05,Completed
23887,20240102,189,2172,Lubrication Service,1.7,283.71,Deferred
23888,20210110,17,2342,Electrical Inspection,3.4,650.04,Completed
23889,20221015,196,1171,Predictive,3.4,3442.54,In Progress
23890,20190315,193,691,Calibration,1.0,863.29,In Progress
23891,20190903,171,913,Lubrication Service,1.7,1060.3,Completed
23892,20230131,328,696,Calibration,2.3,861.09,Completed
23893,20240513,69,2018,SRV Testing,2.1,3907.85,Completed
23894,20211011,254,2900,Vibration Analysis,3.2,1793.07,Completed
23895,20190811,276,2510,Condition-Based,1.9,3095.39,Cancelled
23896,20231208,294,1575,Thickness Measurement,3.0,1265.96,Completed
23897,20220413,79,580,Corrective,33.7,32580.89,Completed
23898,20200524,70,2287,Electrical Inspection,2.4,3936.44,Completed
23899,20190811,17,2709,Thickness Measurement,1.7,1346.5,In Progress
23900,20230316,15,1330,Preventive,1.8,6066.33,In Progress
23901,20190520,102,1710,Preventive,2.6,6465.71,Completed
23902,20221211,45,2766,Predictive,3.0,2601.67,Completed
23903,20190718,14,2907,Predictive,3.6,1935.56,Cancelled
23904,20190128,225,122,Corrective,5.9,27456.99,Deferred
23905,20230101,81,891,Piping Inspection,1.6,4494.57,Completed
23906,20210709,67,786,Vibration Analysis,0.8,577.15,In Progress
23907,20241219,103,1105,Predictive,0.9,3237.57,Completed
23908,20240809,134,1065,Corrective,10.4,17210.52,In Progress
23909,20240727,333,1852,Corrective,8.5,62579.82,Completed
23910,20201024,99,1091,Calibration,3.0,1738.63,Cancelled
23911,20210124,223,589,Piping Inspection,0.6,3693.9,Deferred
23912,20231027,159,1801,Corrective,5.8,45790.28,In Progress
23913,20190402,224,2215,Predictive,2.2,2175.24,Deferred
23914,20240528,319,281,Predictive,3.6,3113.31,In Progress
23915,20191224,50,2265,Predictive,0.9,1754.39,Completed
23916,20240922,126,1031,Condition-Based,3.5,3280.01,Completed
23917,20230505,184,2848,Lubrication Service,2.4,866.6,Completed
23918,20240912,22,2331,Piping Inspection,2.0,2575.32,In Progress
23919,20201007,267,601,Piping Inspection,2.4,4106.82,Completed
23920,20230505,193,211,Thickness Measurement,2.5,2189.66,Completed
23921,20210304,77,300,Piping Inspection,3.4,3468.71,Completed
23922,20200811,9,1434,Condition-Based,3.8,1009.15,In Progress
23923,20200715,19,2347,Vibration Analysis,3.4,716.42,Completed
23924,20220726,308,1475,Piping Inspection,1.2,4064.98,Cancelled
23925,20220911,94,840,Condition-Based,2.7,5799.62,In Progress
23926,20220821,49,1224,Piping Inspection,1.5,3814.36,Completed
23927,20221101,143,2421,Corrective,9.7,44450.64,Deferred
23928,20221129,176,2728,Corrective,2.9,11246.01,Completed
23929,20230815,35,1595,Preventive,0.8,6119.86,Completed
23930,20220915,156,1189,Lubrication Service,3.1,1304.47,In Progress
23931,20240730,166,1930,Preventive,3.7,4924.01,Completed
23932,20230629,45,2544,Vibration Analysis,0.7,347.97,In Progress
23933,20230826,130,2873,Lubrication Service,3.0,1073.22,Deferred
23934,20230324,183,1134,Vibration Analysis,1.5,1041.58,Completed
23935,20220105,46,1986,Electrical Inspection,3.6,3988.75,In Progress
23936,20220727,24,1086,Thickness Measurement,3.4,2300.72,Completed
23937,20230806,218,2148,Condition-Based,3.1,1627.98,Completed
23938,20200909,21,1267,Preventive,2.1,2532.05,In Progress
23939,20190509,90,2596,Condition-Based,1.0,1257.95,Completed
23940,20230901,48,1397,Calibration,2.8,408.98,Completed
23941,20210824,187,359,Corrective,8.7,57960.24,In Progress
23942,20190224,133,744,Condition-Based,2.7,5785.29,In Progress
23943,20191120,63,1026,Predictive,2.1,4282.87,Completed
23944,20241009,252,2006,SRV Testing,1.0,1093.29,Cancelled
23945,20200214,252,1720,Electrical Inspection,2.6,613.9,Deferred
23946,20200521,2,1713,Thickness Measurement,3.8,1575.58,Deferred
23947,20210717,2,2031,Piping Inspection,1.7,2276.95,Completed
23948,20240819,275,1081,Corrective,10.0,72757.83,Cancelled
23949,20190806,91,775,Electrical Inspection,1.9,818.78,Completed
23950,20210701,27,2276,Predictive,2.8,2715.7,Completed
23951,20200709,133,1642,Corrective,10.1,56727.27,In Progress
23952,20201125,287,481,Electrical Inspection,0.9,3185.63,In Progress
23953,20230820,231,2118,Electrical Inspection,2.6,3151.82,In Progress
23954,20240425,216,2980,Thickness Measurement,1.1,1515.92,Completed
23955,20190223,190,1010,Electrical Inspection,1.7,3762.53,Deferred
23956,20200215,62,259,Electrical Inspection,1.8,1707.03,Cancelled
23957,20220730,27,2362,SRV Testing,1.1,1821.7,Completed
23958,20191022,2,2534,Piping Inspection,3.0,3731.13,Deferred
23959,20191016,205,1281,Corrective,9.6,59639.49,Cancelled
23960,20200825,99,694,Preventive,3.7,5941.79,Completed
23961,20191125,169,2594,Condition-Based,3.3,3940.76,Completed
23962,20200506,164,1476,SRV Testing,2.7,2705.59,Cancelled
23963,20200203,15,2945,Piping Inspection,3.4,4570.44,Completed
23964,20241106,202,2964,Lubrication Service,0.9,1157.48,In Progress
23965,20240126,85,1958,Electrical Inspection,3.3,3702.63,Completed
23966,20190120,106,2569,Corrective,1.3,38260.66,Deferred
23967,20220327,287,2505,Lubrication Service,3.1,1077.49,Cancelled
23968,20210731,126,1267,Lubrication Service,4.0,485.31,Completed
23969,20231224,275,2218,Preventive,0.6,6048.51,Cancelled
23970,20220204,209,1887,Thickness Measurement,3.2,598.03,Completed
23971,20230819,234,1961,Electrical Inspection,2.6,3477.09,In Progress
23972,20191129,92,2652,Preventive,4.0,2944.85,Deferred
23973,20220915,311,1,Corrective,11.3,72116.67,Cancelled
23974,20210726,313,681,Electrical Inspection,3.8,2950.5,In Progress
23975,20210306,224,2924,Calibration,3.6,466.29,Cancelled
23976,20200527,56,2319,Corrective,3.9,50511.67,Completed
23977,20200808,168,2176,Piping Inspection,3.5,3578.98,Completed
23978,20220905,102,1820,Preventive,3.0,7174.37,Cancelled
23979,20240308,240,2214,Condition-Based,1.2,4258.89,Cancelled
23980,20200226,303,2221,Condition-Based,4.0,1133.64,Completed
23981,20220410,300,1579,Piping Inspection,2.3,1246.52,Completed
23982,20201109,5,2777,Electrical Inspection,0.6,1688.78,Completed
23983,20240814,143,1540,Preventive,2.4,5979.48,In Progress
23984,20191115,70,1767,Condition-Based,3.0,3981.69,Completed
23985,20201210,321,2653,Condition-Based,2.8,2640.07,Completed
23986,20190329,135,2332,Lubrication Service,1.5,888.46,Completed
23987,20241014,5,1768,Electrical Inspection,1.0,2208.32,Deferred
23988,20201016,253,2461,SRV Testing,1.7,3150.94,Completed
23989,20231101,153,2573,Lubrication Service,3.2,731.94,Completed
23990,20201212,85,1761,Preventive,0.9,5031.59,Cancelled
23991,20200319,169,2913,Calibration,2.0,2014.5,Cancelled
23992,20241215,129,558,Calibration,1.0,508.55,Cancelled
23993,20200901,161,2749,Preventive,1.7,1661.25,In Progress
23994,20191130,29,1846,Corrective,0.9,29895.5,Deferred
23995,20231126,180,2702,Thickness Measurement,0.9,894.77,Deferred
23996,20230308,9,217,Lubrication Service,1.1,258.09,In Progress
23997,20220215,249,1770,Predictive,0.8,861.05,Deferred
23998,20210521,2,2974,Thickness Measurement,3.8,1640.37,Cancelled
23999,20240206,163,2289,Vibration Analysis,1.3,1947.84,Cancelled
24000,20220325,300,2605,Preventive,3.4,6199.21,Completed
24001,20211223,76,846,Thickness Measurement,2.6,476.46,Completed
24002,20211027,266,745,Corrective,1.4,29874.78,In Progress
24003,20220407,101,1680,Piping Inspection,1.8,2984.74,Cancelled
24004,20221113,160,1885,Thickness Measurement,1.2,2300.36,Completed
24005,20200515,180,1429,Electrical Inspection,1.8,3759.69,Completed
24006,20200630,2,2501,Predictive,2.4,4273.07,Cancelled
24007,20210724,121,992,Piping Inspection,2.1,3085.42,Deferred
24008,20210830,52,1686,Corrective,18.1,34781.21,Completed
24009,20220110,145,1298,Vibration Analysis,1.7,1556.56,In Progress
24010,20240709,316,1337,Predictive,3.6,4860.43,Deferred
24011,20211103,102,1471,Vibration Analysis,1.3,1544.55,Completed
24012,20190212,85,2912,Vibration Analysis,2.3,1205.7,Cancelled
24013,20230319,63,334,Predictive,2.7,3606.63,Cancelled
24014,20190604,23,1049,Preventive,2.7,811.12,Completed
24015,20211113,169,774,Corrective,12.0,56389.53,Completed
24016,20230911,227,2598,Lubrication Service,2.7,229.81,In Progress
24017,20190901,42,757,Predictive,0.7,4240.75,Cancelled
24018,20190610,328,632,Condition-Based,3.0,3214.29,Completed
24019,20201120,133,353,SRV Testing,2.1,1974.53,In Progress
24020,20221001,164,1180,Piping Inspection,2.6,2562.53,Completed
24021,20231128,182,837,Preventive,2.5,4609.27,In Progress
24022,20230726,53,889,Condition-Based,3.6,4541.61,Completed
24023,20190317,280,1235,Calibration,2.0,1613.56,Completed
24024,20211102,262,2628,Electrical Inspection,1.1,2134.74,Cancelled
24025,20220828,328,1880,Electrical Inspection,2.0,1452.73,Cancelled
24026,20190909,297,745,Piping Inspection,1.9,2522.85,Completed
24027,20220109,304,367,Electrical Inspection,1.1,1505.66,Deferred
24028,20220422,244,2937,Vibration Analysis,3.9,410.53,In Progress
24029,20240303,25,2707,Calibration,2.7,391.52,In Progress
