ShipmentID,DateKey,CustomerID,ProductID,Vessel,Quantity,UnitPrice,Revenue,FreightCost,LoadingPort,DestinationCountryID,ShipmentStatus
32628,20230912,25,3,Escravos Queen,30718.2,450.94,13852065.11,1023552.03,Bonny Island Terminal,32,Delivered
32629,20230624,21,1,BGT Falcon,119638.8,11.93,1427290.88,87080.25,Bonny Island Terminal,24,In Transit
32630,20220516,30,1,Abuja Voyager,83034.7,11.35,942443.84,51274.1,Bonny Island Terminal,50,Delivered
32631,20240110,26,1,Onne Star,97214.6,7.88,766051.05,39586.85,Bonny Island Terminal,47,In Transit
32632,20230823,18,1,Sapele Hawk,113381.3,10.73,1216581.35,66928.14,Bonny Island Terminal,32,In Transit
32633,20220213,28,1,Finima Pioneer,114386.1,10.51,1202197.91,91700.94,Bonny Island Terminal,43,Loading
32634,20200219,9,1,BGT Eagle,71641.1,11.69,837484.46,46160.22,Bonny Island Terminal,5,Loading
32635,20220219,28,1,Port Harcourt Mist,100490.6,7.46,749659.88,50995.2,Bonny Island Terminal,29,In Transit
32636,20230901,19,5,Escravos Queen,18138.6,435.46,7898634.76,368808.3,Bonny Island Terminal,26,Delivered
32637,20231226,1,1,BGT Falcon,79026.5,9.62,760234.93,43209.13,Bonny Island Terminal,11,Delivered
32638,20240301,20,1,BGT Eagle,126059.5,9.19,1158486.8,64353.21,Bonny Island Terminal,33,Delivered
32639,20241128,30,1,Aso Rock Pride,58005.7,8.19,475066.68,29401.85,Bonny Island Terminal,6,In Transit
32640,20210329,19,4,Delta Crown,119683.6,79.8,9550751.28,505669.56,Bonny Island Terminal,4,Loading
32641,20190610,3,4,Abuja Voyager,68659.0,60.35,4143570.65,210770.18,Bonny Island Terminal,11,In Transit
32642,20191101,20,1,Calabar Wind,75623.6,10.09,763042.12,23346.52,Bonny Island Terminal,47,Delivered
32643,20210916,24,1,Kainji Mariner,97434.7,11.8,1149729.46,35399.46,Bonny Island Terminal,43,Cancelled
32644,20221209,24,2,Delta Pioneer,35949.9,415.69,14944013.93,943557.56,Bonny Island Terminal,32,Delivered
32645,20211008,19,3,Sapele Hawk,24211.9,374.87,9076314.95,367799.08,Bonny Island Terminal,15,Delivered
32646,20190821,29,4,Delta Pioneer,106059.0,82.41,8740322.19,544629.46,Bonny Island Terminal,43,Delivered
32647,20221226,23,1,Calabar Wind,119516.7,12.6,1505910.42,50316.7,Bonny Island Terminal,45,In Transit
32648,20210623,21,1,Benin Trader,120779.4,10.1,1219871.94,43556.44,Bonny Island Terminal,17,Delivered
32649,20200720,20,1,BGT Falcon,177201.0,7.58,1343183.58,71209.57,Bonny Island Terminal,2,Delivered
32650,20240426,8,1,Aso Rock Pride,101176.5,10.39,1051223.83,64443.15,Bonny Island Terminal,26,Delivered
32651,20190222,4,5,BGT Dolphin,11588.3,354.09,4103301.15,306812.93,Bonny Island Terminal,31,Delivered
32652,20220110,20,1,Brass LNG Carrier,140317.6,9.55,1340033.08,44603.07,Bonny Island Terminal,1,Delivered
32653,20230514,23,1,Kainji Mariner,146659.4,11.93,1749646.64,76379.98,Bonny Island Terminal,31,Cancelled
32654,20231130,1,4,Lagos Star,57789.4,88.4,5108582.96,193975.58,Bonny Island Terminal,2,Delivered
32655,20200422,23,1,Niger Spirit,166754.7,11.92,1987716.02,157863.38,Bonny Island Terminal,4,Delivered
32656,20220909,3,1,Escravos Queen,79408.4,8.31,659883.8,40054.96,Bonny Island Terminal,15,Loading
32657,20191006,25,1,BGT Falcon,155873.2,11.84,1845538.69,58250.78,Bonny Island Terminal,26,Delivered
32658,20230621,11,4,BGT Falcon,78599.3,59.39,4668012.43,206573.74,Bonny Island Terminal,20,Delivered
32659,20210814,20,1,Finima Pioneer,81893.9,9.5,777992.05,59652.87,Bonny Island Terminal,39,Delivered
32660,20230917,25,3,BGT Eagle,31783.3,381.99,12140902.77,945621.43,Bonny Island Terminal,47,Loading
32661,20230115,24,1,Escravos Queen,137279.5,11.22,1540275.99,57389.02,Bonny Island Terminal,2,Loading
32662,20231229,10,3,Niger Spirit,31288.9,572.69,17918840.14,1282456.93,Bonny Island Terminal,27,Delivered
32663,20240915,18,4,BGT Eagle,119643.3,88.22,10554931.93,770559.22,Bonny Island Terminal,47,Delivered
32664,20200905,19,1,BGT Whale,177442.2,12.01,2131080.82,106407.62,Bonny Island Terminal,51,Delivered
32665,20190819,28,1,Odudu Explorer,61897.6,12.83,794146.21,28343.65,Bonny Island Terminal,39,Delivered
32666,20210502,9,1,Escravos Queen,100641.1,8.75,880609.62,47164.22,Bonny Island Terminal,24,Loading
32667,20221030,9,2,BGT Falcon,30482.0,483.83,14748106.06,1014223.4,Bonny Island Terminal,33,In Transit
32668,20220323,5,4,Delta Pioneer,114677.7,69.34,7951751.72,373104.29,Bonny Island Terminal,25,Delivered
32669,20210827,18,4,Brass LNG Carrier,51998.9,89.13,4634661.96,344941.56,Bonny Island Terminal,41,Delivered
32670,20220815,1,1,Abuja Voyager,162614.4,7.99,1299289.06,96586.05,Bonny Island Terminal,15,Loading
32671,20230729,5,1,Finima Pioneer,90782.3,12.72,1154750.86,85114.93,Bonny Island Terminal,47,Loading
32672,20201006,30,2,Niger Spirit,17695.0,518.86,9181227.7,403815.82,Bonny Island Terminal,8,Delivered
32673,20220308,30,1,Brass Crown,138021.3,8.76,1209066.59,56090.3,Bonny Island Terminal,33,Delivered
32674,20230807,3,5,Sapele Hawk,16941.3,500.5,8479120.65,270048.22,Bonny Island Terminal,34,In Transit
32675,20231012,15,1,Zuma Mariner,179959.5,9.48,1706016.06,134753.65,Bonny Island Terminal,9,Delivered
32676,20231017,10,1,Finima Pioneer,57322.4,9.96,570931.1,24716.01,Bonny Island Terminal,35,Loading
32677,20191007,1,1,Delta Crown,105431.5,12.82,1351631.83,50104.89,Bonny Island Terminal,13,Loading
32678,20211001,19,1,Zuma Mariner,176706.4,11.87,2097504.97,155079.06,Bonny Island Terminal,23,Delivered
32679,20200310,13,1,Delta Pioneer,155397.2,10.99,1707815.23,75909.29,Bonny Island Terminal,8,Delivered
32680,20221027,20,3,Benin Trader,31505.9,452.45,14254844.46,793756.11,Bonny Island Terminal,29,Delivered
32681,20191126,13,1,Abuja Voyager,133915.7,10.52,1408793.16,71746.65,Bonny Island Terminal,46,Delivered
32682,20240522,23,1,BGT Dolphin,102925.1,9.22,948969.42,34377.23,Bonny Island Terminal,37,Delivered
32683,20200301,8,4,BGT Whale,62442.1,67.75,4230452.27,298900.63,Bonny Island Terminal,3,Delivered
32684,20201208,30,1,Abuja Voyager,154567.4,12.55,1939820.87,95723.78,Bonny Island Terminal,15,Delivered
32685,20190706,30,1,Sapele Hawk,113355.3,11.58,1312654.37,54719.97,Bonny Island Terminal,38,Delivered
32686,20200206,14,4,Lagos Star,96139.1,91.78,8823646.6,323949.67,Bonny Island Terminal,5,Delivered
32687,20191007,9,1,Finima Pioneer,169508.8,11.98,2030715.42,62185.79,Bonny Island Terminal,42,Cancelled
32688,20240727,24,3,Benin Trader,25219.7,544.7,13737170.59,934390.62,Bonny Island Terminal,30,In Transit
32689,20230711,10,3,Delta Crown,20737.2,612.91,12710037.25,1002247.94,Bonny Island Terminal,18,In Transit
32690,20190430,26,1,Bonga Merchant,132542.8,11.24,1489781.07,53282.24,Bonny Island Terminal,9,Loading
32691,20200425,29,1,Sapele Hawk,74005.0,11.92,882139.6,38256.44,Bonny Island Terminal,2,Loading
32692,20240531,5,2,Niger Spirit,38055.3,382.0,14537124.6,637192.39,Bonny Island Terminal,5,Delivered
32693,20230217,30,1,Odudu Explorer,179425.3,12.04,2160280.61,94550.67,Bonny Island Terminal,43,Delivered
32694,20200125,14,1,BGT Dolphin,74367.9,7.56,562221.32,35155.03,Bonny Island Terminal,49,Delivered
32695,20200115,25,1,Brass Crown,168690.7,12.82,2162614.77,132404.38,Bonny Island Terminal,36,Delivered
32696,20240901,21,1,Delta Pioneer,69217.1,9.14,632644.29,36437.98,Bonny Island Terminal,23,Loading
32697,20200726,19,1,Port Harcourt Mist,53531.6,8.45,452342.02,25990.38,Bonny Island Terminal,22,Delivered
32698,20240309,4,3,BGT Eagle,29420.0,472.48,13900361.6,447997.19,Bonny Island Terminal,15,Cancelled
32699,20230317,8,1,BGT Falcon,135210.3,9.91,1339934.07,70168.27,Bonny Island Terminal,42,In Transit
32700,20210302,23,3,BGT Dolphin,26509.7,362.62,9612947.41,574135.52,Bonny Island Terminal,27,In Transit
32701,20190917,7,1,BGT Eagle,97221.0,7.81,759296.01,57569.89,Bonny Island Terminal,1,Delivered
32702,20200916,2,1,BGT Whale,160862.6,11.16,1795226.62,106958.73,Bonny Island Terminal,24,In Transit
32703,20210216,11,4,Onne Star,111268.9,64.41,7166829.85,393328.87,Bonny Island Terminal,19,Delivered
32704,20241126,6,2,Abuja Voyager,37691.5,476.96,17977337.84,1197874.04,Bonny Island Terminal,28,Delivered
32705,20240828,13,5,Odudu Explorer,21654.9,454.75,9847565.78,463604.66,Bonny Island Terminal,17,Delivered
32706,20240418,13,1,Brass Crown,128213.6,7.76,994937.54,61929.92,Bonny Island Terminal,30,Delivered
32707,20231007,10,2,BGT Falcon,32633.0,394.32,12867844.56,628947.01,Bonny Island Terminal,23,Delivered
32708,20230226,26,1,Delta Crown,84302.4,8.14,686221.54,26208.3,Bonny Island Terminal,51,Delivered
32709,20200831,25,4,BGT Falcon,74585.9,68.02,5073332.92,380683.96,Bonny Island Terminal,30,Loading
32710,20210319,22,1,Benin Trader,88432.3,12.84,1135470.73,76782.03,Bonny Island Terminal,18,Loading
32711,20240503,16,3,Bonny Eagle,16935.1,582.07,9857413.66,514214.78,Bonny Island Terminal,42,Delivered
32712,20190811,18,1,Brass Crown,137593.3,9.77,1344286.54,103878.64,Bonny Island Terminal,41,Delivered
32713,20231129,26,1,Lagos Star,150396.5,12.58,1891987.97,131451.85,Bonny Island Terminal,44,Delivered
32714,20230716,21,4,BGT Eagle,68806.4,73.5,5057270.4,385452.61,Bonny Island Terminal,23,Delivered
32715,20191111,19,4,Benin Trader,46271.0,71.71,3318093.41,115599.14,Bonny Island Terminal,27,Loading
32716,20211226,22,1,BGT Eagle,70707.6,11.93,843541.67,61683.15,Bonny Island Terminal,10,Loading
32717,20201024,19,4,Forcados Brave,42959.2,84.01,3609002.39,213804.47,Bonny Island Terminal,23,Delivered
32718,20230514,5,5,Sapele Hawk,17381.1,497.07,8639623.38,513411.48,Bonny Island Terminal,2,Loading
32719,20201207,19,1,Lagos Star,92760.9,7.46,691996.31,42158.64,Bonny Island Terminal,45,Delivered
32720,20200603,25,1,Escravos Queen,54323.7,11.26,611684.86,24340.51,Bonny Island Terminal,20,Cancelled
32721,20210317,3,1,Brass Crown,167687.8,8.43,1413608.15,84329.85,Bonny Island Terminal,4,Cancelled
32722,20200402,11,1,Lagos Star,139849.9,7.14,998528.29,36995.18,Bonny Island Terminal,9,Delivered
32723,20210619,14,1,Zuma Mariner,54560.3,10.7,583795.21,21630.91,Bonny Island Terminal,12,Delivered
32724,20230519,23,1,Lagos Star,111319.6,8.72,970706.91,45677.41,Bonny Island Terminal,30,Cancelled
32725,20211213,16,1,Abuja Voyager,78809.2,9.36,737654.11,38512.19,Bonny Island Terminal,28,Loading
32726,20240831,21,1,BGT Dolphin,138891.9,10.95,1520866.3,60420.62,Bonny Island Terminal,48,Delivered
32727,20200815,30,1,Lagos Star,61955.9,11.4,706297.26,44006.02,Bonny Island Terminal,17,Delivered
32728,20221011,20,5,BGT Falcon,10024.8,367.01,3679201.85,114759.33,Bonny Island Terminal,26,Loading
32729,20190306,10,2,Brass Crown,32254.5,421.17,13584627.77,877604.05,Bonny Island Terminal,18,In Transit
32730,20230811,24,1,Brass LNG Carrier,157892.3,12.48,1970495.9,119395.88,Bonny Island Terminal,49,Delivered
32731,20231222,27,1,Zuma Mariner,58650.9,7.25,425219.03,20850.52,Bonny Island Terminal,37,Delivered
32732,20201014,5,1,Forcados Brave,103833.0,8.85,918922.05,43481.57,Bonny Island Terminal,1,Cancelled
32733,20230722,21,1,Finima Pioneer,82789.7,11.93,987681.12,49068.21,Bonny Island Terminal,34,Delivered
32734,20201018,29,3,Forcados Brave,28224.5,429.45,12121011.53,599571.19,Bonny Island Terminal,42,Loading
32735,20231031,26,1,BGT Falcon,149241.4,9.22,1376005.71,107603.01,Bonny Island Terminal,7,In Transit
32736,20201111,19,1,Delta Crown,76746.5,7.69,590180.59,23299.98,Bonny Island Terminal,42,Delivered
32737,20200930,3,1,BGT Dolphin,142871.2,10.96,1565868.35,91630.86,Bonny Island Terminal,37,Cancelled
32738,20240609,27,1,Aso Rock Pride,56149.4,7.52,422243.49,26005.1,Bonny Island Terminal,49,Loading
32739,20220108,17,5,Brass LNG Carrier,13858.4,497.9,6900097.36,425429.9,Bonny Island Terminal,21,Delivered
32740,20220119,10,4,Lagos Star,84730.4,76.01,6440357.7,279070.95,Bonny Island Terminal,20,Delivered
32741,20190105,20,1,Bonny Eagle,87038.8,9.5,826868.6,25670.97,Bonny Island Terminal,9,Loading
32742,20190809,23,4,Delta Crown,84296.9,58.63,4942327.25,362409.16,Bonny Island Terminal,37,Delivered
32743,20220925,12,1,Bonny Eagle,75353.0,11.71,882383.63,29898.35,Bonny Island Terminal,12,In Transit
32744,20200703,20,1,BGT Eagle,179225.0,8.3,1487567.5,97933.65,Bonny Island Terminal,31,Loading
32745,20210718,6,1,Calabar Wind,159662.0,9.67,1543931.54,63398.59,Bonny Island Terminal,20,Delivered
32746,20200915,11,3,Lagos Star,30776.4,441.75,13595474.7,1036750.27,Bonny Island Terminal,1,Delivered
32747,20200129,22,1,Port Harcourt Mist,173072.9,8.17,1414005.59,103056.67,Bonny Island Terminal,9,Delivered
32748,20211207,25,1,Niger Spirit,56793.7,12.07,685499.96,29774.23,Bonny Island Terminal,32,Delivered
32749,20230715,8,1,Escravos Queen,120687.5,7.97,961879.38,38754.23,Bonny Island Terminal,45,Loading
32750,20200229,14,1,Finima Pioneer,93881.3,7.62,715375.51,29051.88,Bonny Island Terminal,15,Loading
32751,20240413,25,1,Delta Pioneer,81963.8,11.36,931108.77,43325.28,Bonny Island Terminal,44,In Transit
32752,20240307,11,1,BGT Dolphin,148155.3,9.93,1471182.13,48969.92,Bonny Island Terminal,28,Cancelled
32753,20240321,5,1,Finima Pioneer,147629.3,12.96,1913275.73,63755.87,Bonny Island Terminal,25,Delivered
32754,20220817,5,4,Delta Pioneer,91521.7,89.69,8208581.27,471697.36,Bonny Island Terminal,41,In Transit
32755,20240814,27,1,Odudu Explorer,67340.0,8.91,599999.4,38723.27,Bonny Island Terminal,39,Delivered
32756,20240102,28,1,Onne Star,78328.5,9.65,755870.03,38635.32,Bonny Island Terminal,36,Cancelled
32757,20220610,22,1,Delta Pioneer,95913.4,9.47,908299.9,43234.55,Bonny Island Terminal,47,Cancelled
32758,20191230,7,1,Sapele Hawk,157768.9,7.49,1181689.06,78769.07,Bonny Island Terminal,9,Cancelled
32759,20241115,3,3,Onne Star,15393.2,442.18,6806565.18,435263.95,Bonny Island Terminal,12,In Transit
32760,20190209,27,4,Port Harcourt Mist,57444.0,64.98,3732711.12,202457.09,Bonny Island Terminal,24,Delivered
32761,20210914,4,4,Port Harcourt Mist,74688.6,77.3,5773428.78,303844.2,Bonny Island Terminal,11,Delivered
32762,20190127,30,1,Kainji Mariner,52364.5,9.08,475469.66,26118.87,Bonny Island Terminal,30,In Transit
32763,20220128,15,5,Benin Trader,18483.9,354.84,6558827.08,220151.79,Bonny Island Terminal,34,Delivered
32764,20241025,6,1,Bonga Merchant,85225.4,7.92,674985.17,47535.34,Bonny Island Terminal,18,Delivered
32765,20221024,29,3,Lagos Star,14097.1,472.26,6657496.45,443661.13,Bonny Island Terminal,26,Delivered
32766,20221231,22,1,Kainji Mariner,74166.6,8.9,660082.74,48975.55,Bonny Island Terminal,41,Loading
32767,20190503,17,1,Lagos Star,153594.4,8.56,1314768.06,44508.3,Bonny Island Terminal,48,In Transit
32768,20201220,25,2,Delta Pioneer,18113.9,576.57,10443931.32,472619.27,Bonny Island Terminal,48,Loading
32769,20230715,1,1,Benin Trader,135693.0,7.82,1061119.26,78745.85,Bonny Island Terminal,20,Cancelled
32770,20241227,6,1,Kainji Mariner,53372.2,8.9,475012.58,32371.77,Bonny Island Terminal,27,Delivered
32771,20220613,28,1,Kainji Mariner,135730.8,7.41,1005765.23,47815.1,Bonny Island Terminal,46,Delivered
32772,20190509,7,5,Aso Rock Pride,17661.0,482.95,8529379.95,569029.58,Bonny Island Terminal,5,Loading
32773,20220509,22,1,Bonga Merchant,91929.4,8.97,824606.72,46971.84,Bonny Island Terminal,15,Loading
32774,20200117,17,3,Bonga Merchant,29553.8,559.42,16532986.8,1147180.22,Bonny Island Terminal,28,In Transit
32775,20210516,15,4,Lagos Star,48293.4,55.85,2697186.39,90362.73,Bonny Island Terminal,18,Loading
32776,20230729,1,1,Brass LNG Carrier,107904.1,9.14,986243.47,63819.03,Bonny Island Terminal,29,Delivered
32777,20220227,2,2,Niger Spirit,16311.3,631.51,10300749.06,365409.26,Bonny Island Terminal,43,In Transit
32778,20200215,18,1,Zuma Mariner,155600.1,9.4,1462640.94,74544.26,Bonny Island Terminal,44,Delivered
32779,20230608,1,1,Abuja Voyager,89921.4,8.68,780517.75,32480.98,Bonny Island Terminal,24,In Transit
32780,20220521,20,1,Kainji Mariner,138851.8,7.75,1076101.45,66053.9,Bonny Island Terminal,11,Delivered
32781,20220323,24,1,Odudu Explorer,114958.0,9.37,1077156.46,68839.03,Bonny Island Terminal,51,In Transit
32782,20221216,26,1,Port Harcourt Mist,148387.1,10.84,1608516.16,60815.94,Bonny Island Terminal,37,In Transit
32783,20240815,26,1,Zuma Mariner,159544.4,9.56,1525244.46,63918.22,Bonny Island Terminal,7,In Transit
32784,20210304,14,1,Forcados Brave,62347.6,12.13,756276.39,28916.91,Bonny Island Terminal,15,Cancelled
32785,20220220,7,2,Benin Trader,30740.6,495.49,15231659.89,1048130.25,Bonny Island Terminal,19,Cancelled
32786,20200519,28,1,Lagos Star,165689.4,10.93,1810985.14,125182.09,Bonny Island Terminal,38,Delivered
32787,20231122,15,2,Benin Trader,28852.7,503.57,14529354.14,602226.77,Bonny Island Terminal,10,Delivered
32788,20240116,25,3,Delta Pioneer,27747.1,503.11,13959843.48,531004.67,Bonny Island Terminal,11,Delivered
32789,20200811,14,2,BGT Eagle,28589.6,609.47,17424503.51,1325735.01,Bonny Island Terminal,46,Loading
32790,20220209,24,3,Odudu Explorer,24601.4,479.04,11785054.66,725654.64,Bonny Island Terminal,23,Cancelled
32791,20220413,17,1,Onne Star,141432.7,11.0,1555759.7,73451.64,Bonny Island Terminal,38,Delivered
32792,20210926,1,1,Finima Pioneer,146885.9,11.97,1758224.22,65789.06,Bonny Island Terminal,17,Delivered
32793,20230930,21,2,BGT Falcon,27071.1,429.0,11613501.9,349740.91,Bonny Island Terminal,13,Delivered
32794,20190120,7,1,Lagos Star,117692.0,9.47,1114543.24,38163.94,Bonny Island Terminal,3,Cancelled
32795,20211201,30,1,Abuja Voyager,147933.2,7.78,1150920.3,61140.34,Bonny Island Terminal,45,In Transit
32796,20221111,4,4,Zuma Mariner,96989.8,83.82,8129685.04,528750.23,Bonny Island Terminal,8,Loading
32797,20191028,20,1,BGT Falcon,161212.1,10.81,1742702.8,125531.6,Bonny Island Terminal,9,Loading
32798,20240918,14,2,Forcados Brave,18157.1,510.03,9260665.71,528958.46,Bonny Island Terminal,37,Cancelled
32799,20201204,4,1,Forcados Brave,155110.5,9.12,1414607.76,87895.11,Bonny Island Terminal,35,In Transit
32800,20220827,4,1,Odudu Explorer,71263.4,7.48,533050.23,31102.88,Bonny Island Terminal,12,Delivered
32801,20210312,22,1,Port Harcourt Mist,142157.1,12.1,1720100.91,97488.12,Bonny Island Terminal,47,In Transit
32802,20220818,27,1,Odudu Explorer,128255.4,11.3,1449286.02,86339.15,Bonny Island Terminal,8,Delivered
32803,20200229,26,4,Bonga Merchant,59351.7,56.94,3379485.8,154715.81,Bonny Island Terminal,18,Cancelled
32804,20190203,20,1,Odudu Explorer,165052.4,12.03,1985580.37,93945.91,Bonny Island Terminal,35,Cancelled
32805,20200805,28,3,Sapele Hawk,23678.8,525.13,12434448.24,901609.47,Bonny Island Terminal,10,In Transit
32806,20190218,13,5,Sapele Hawk,9278.5,324.85,3014120.73,138130.62,Bonny Island Terminal,20,Loading
32807,20200226,12,1,Port Harcourt Mist,131374.3,9.75,1280899.42,64159.46,Bonny Island Terminal,1,Cancelled
32808,20220920,28,1,Brass LNG Carrier,83353.5,11.67,972735.34,52482.49,Bonny Island Terminal,34,Delivered
32809,20210708,28,4,Benin Trader,70160.8,65.43,4590621.14,250002.05,Bonny Island Terminal,14,Delivered
32810,20210302,12,1,Brass LNG Carrier,91308.8,10.39,948698.43,44800.42,Bonny Island Terminal,13,Delivered
32811,20220828,6,1,Delta Crown,81510.5,12.35,1006654.67,43019.51,Bonny Island Terminal,52,In Transit
32812,20191031,6,1,Odudu Explorer,77468.8,9.18,711163.58,52790.63,Bonny Island Terminal,19,Delivered
32813,20230314,9,2,BGT Dolphin,36770.8,554.93,20405220.04,946680.73,Bonny Island Terminal,24,In Transit
32814,20210813,18,2,BGT Falcon,17119.6,618.15,10582480.74,833966.0,Bonny Island Terminal,26,Loading
32815,20190721,9,3,Brass LNG Carrier,21897.0,458.18,10032767.46,751092.84,Bonny Island Terminal,51,In Transit
32816,20200921,18,1,Lagos Star,91508.0,7.69,703696.52,53660.96,Bonny Island Terminal,27,In Transit
32817,20240923,6,1,Bonga Merchant,144820.7,9.67,1400416.17,78024.7,Bonny Island Terminal,29,Delivered
32818,20230612,5,4,Calabar Wind,48534.3,60.0,2912058.0,90103.14,Bonny Island Terminal,4,Loading
32819,20240403,2,1,Finima Pioneer,84635.1,12.46,1054553.35,51967.22,Bonny Island Terminal,8,Delivered
32820,20230825,6,1,BGT Whale,174585.4,10.38,1812196.45,134256.12,Bonny Island Terminal,14,Cancelled
32821,20190411,26,5,Benin Trader,8400.7,389.62,3273080.73,173412.08,Bonny Island Terminal,2,Delivered
32822,20240517,20,2,Aso Rock Pride,30661.9,622.02,19072315.04,865860.72,Bonny Island Terminal,1,Delivered
32823,20201231,24,3,Bonny Eagle,15918.6,524.05,8342142.33,458564.59,Bonny Island Terminal,23,Delivered
32824,20230120,29,1,Odudu Explorer,171423.4,10.25,1757089.85,137973.46,Bonny Island Terminal,26,Delivered
32825,20220826,12,1,Niger Spirit,61268.2,8.2,502399.24,21709.53,Bonny Island Terminal,13,Loading
32826,20190823,6,4,Zuma Mariner,88665.3,59.52,5277358.66,180001.95,Bonny Island Terminal,12,Cancelled
32827,20230412,27,1,Benin Trader,159306.1,11.33,1804938.11,120471.45,Bonny Island Terminal,15,Delivered
32828,20240723,6,1,Odudu Explorer,159874.9,12.49,1996837.5,78245.99,Bonny Island Terminal,48,In Transit
32829,20230104,12,1,Bonga Merchant,151856.3,11.83,1796460.03,84252.59,Bonny Island Terminal,51,Delivered
32830,20230826,23,1,Sapele Hawk,88337.5,12.43,1098035.12,63449.78,Bonny Island Terminal,48,Loading
32831,20240101,20,3,Odudu Explorer,19882.8,412.03,8192310.08,246763.95,Bonny Island Terminal,45,Delivered
32832,20200727,27,1,Brass Crown,66297.6,7.05,467398.08,22277.96,Bonny Island Terminal,48,Cancelled
32833,20210625,19,4,Zuma Mariner,70229.5,59.45,4175143.78,257136.12,Bonny Island Terminal,16,Loading
32834,20220921,21,1,Odudu Explorer,60655.8,12.24,742426.99,26957.91,Bonny Island Terminal,50,In Transit
32835,20200222,6,1,Calabar Wind,100118.9,7.68,768913.15,42094.09,Bonny Island Terminal,35,Cancelled
32836,20220306,5,1,Lagos Star,83496.2,12.02,1003624.32,57619.47,Bonny Island Terminal,34,In Transit
32837,20240424,16,1,BGT Dolphin,67445.4,8.02,540912.11,21970.13,Bonny Island Terminal,51,Cancelled
32838,20201128,15,1,Bonny Eagle,167215.3,11.16,1866122.75,139805.21,Bonny Island Terminal,37,Cancelled
32839,20211126,21,3,Finima Pioneer,15373.7,428.43,6586554.29,505648.56,Bonny Island Terminal,25,Cancelled
32840,20240903,27,3,Sapele Hawk,22831.8,531.93,12144919.37,785387.98,Bonny Island Terminal,46,Delivered
32841,20221221,22,1,BGT Eagle,156155.7,10.49,1638073.29,113886.11,Bonny Island Terminal,2,Delivered
32842,20190713,25,1,Niger Spirit,104309.6,11.85,1236068.76,44966.41,Bonny Island Terminal,36,Cancelled
32843,20240924,11,1,Delta Crown,129909.7,7.3,948340.81,75685.25,Bonny Island Terminal,35,Cancelled
32844,20210121,13,1,Escravos Queen,56822.6,9.62,546633.41,25643.35,Bonny Island Terminal,29,Delivered
32845,20190815,26,1,Abuja Voyager,102375.7,11.62,1189605.63,93721.1,Bonny Island Terminal,27,Loading
32846,20210713,21,2,Sapele Hawk,26275.0,390.38,10257234.5,391512.07,Bonny Island Terminal,21,Delivered
32847,20191022,30,1,Odudu Explorer,69671.2,7.24,504419.49,34843.63,Bonny Island Terminal,39,Delivered
32848,20190220,28,3,Forcados Brave,12988.2,601.36,7810583.95,444999.72,Bonny Island Terminal,43,Delivered
32849,20230906,27,1,Delta Crown,171464.8,12.24,2098729.15,138467.54,Bonny Island Terminal,30,Delivered
32850,20191108,2,1,Zuma Mariner,139909.1,12.99,1817419.21,123216.36,Bonny Island Terminal,24,Delivered
32851,20220329,8,3,Sapele Hawk,25828.7,437.92,11310904.3,850667.37,Bonny Island Terminal,12,Cancelled
32852,20230308,28,1,Bonga Merchant,60388.4,10.13,611734.49,32668.57,Bonny Island Terminal,37,Delivered
32853,20211224,23,1,Aso Rock Pride,59819.0,7.12,425911.28,31168.38,Bonny Island Terminal,19,In Transit
32854,20220321,28,3,Brass LNG Carrier,15171.6,368.82,5595589.51,296086.41,Bonny Island Terminal,27,Delivered
32855,20240806,22,1,BGT Falcon,174639.0,7.92,1383140.88,79534.09,Bonny Island Terminal,28,Loading
32856,20241107,29,1,Abuja Voyager,155140.0,11.32,1756184.8,122120.24,Bonny Island Terminal,4,Loading
32857,20191119,21,5,BGT Eagle,17416.5,335.02,5834875.83,342415.76,Bonny Island Terminal,10,Loading
32858,20231214,30,1,Delta Pioneer,155168.8,11.63,1804613.14,56554.99,Bonny Island Terminal,7,Delivered
32859,20230404,21,5,Delta Crown,23471.8,419.42,9844542.36,661087.21,Bonny Island Terminal,30,Delivered
32860,20240828,22,1,Delta Crown,148924.4,8.82,1313513.21,102210.09,Bonny Island Terminal,38,Loading
32861,20200819,25,1,Brass Crown,148654.8,7.62,1132749.58,77088.77,Bonny Island Terminal,41,Delivered
32862,20191117,16,1,Sapele Hawk,62786.1,10.19,639790.36,38677.41,Bonny Island Terminal,4,In Transit
32863,20240809,10,1,Sapele Hawk,102597.3,12.98,1331712.95,70853.58,Bonny Island Terminal,31,Delivered
32864,20211219,18,1,BGT Whale,134150.2,12.43,1667486.99,80090.1,Bonny Island Terminal,34,Cancelled
32865,20230514,22,1,Finima Pioneer,74316.6,8.36,621286.78,29313.86,Bonny Island Terminal,50,Delivered
32866,20240531,20,1,Calabar Wind,60847.0,9.51,578654.97,27033.04,Bonny Island Terminal,34,Loading
32867,20220731,13,1,Bonga Merchant,146569.2,7.49,1097803.31,46106.28,Bonny Island Terminal,37,Delivered
32868,20210820,29,1,BGT Dolphin,79760.9,8.46,674777.21,49724.63,Bonny Island Terminal,23,Delivered
32869,20211019,13,1,Aso Rock Pride,171084.0,8.62,1474744.08,102045.36,Bonny Island Terminal,22,Delivered
32870,20190227,26,1,Aso Rock Pride,157685.1,7.93,1250442.84,45493.64,Bonny Island Terminal,23,Cancelled
