FinanceID,DateKey,ProductID,Revenue,OPEX,CAPEX,MaintenanceCost,Profit
40841,20191019,7,732083.38,184575.69,99864.11,39565.39,408078.19
40842,20230915,6,1322252.43,449618.15,160832.64,77053.09,634748.55
40843,20230504,2,4187129.72,1534976.92,250852.41,129827.77,2271472.62
40844,20200504,1,3660993.0,837706.77,360662.79,301100.7,2161522.74
40845,20221218,2,5921327.96,1194930.63,541979.97,425127.15,3759290.21
40846,20220623,5,644676.8,205932.65,64822.17,22624.79,351297.19
40847,20230827,4,5987858.0,1559445.72,831084.27,514960.03,3082367.98
40848,20200514,5,18709951.5,7008648.58,1476095.27,1013743.96,9211463.69
40849,20230406,5,344383.69,131117.82,27578.77,13369.61,172317.49
40850,20220228,1,1348409.68,456880.33,85683.55,51593.59,754252.21
40851,20210706,3,902591.71,280669.27,111593.11,43782.96,466546.37
40852,20200204,6,4357315.51,1155160.84,528498.31,300724.93,2372931.43
40853,20240502,1,5256789.07,1538713.82,426789.7,209275.4,3082010.15
40854,20200210,7,3308471.67,910997.86,493245.38,258699.35,1645529.08
40855,20220102,4,11470949.74,3723213.21,1107287.77,492283.42,6148165.34
40856,20190407,6,8050262.22,2850971.18,848673.53,327684.51,4022933.0
40857,20240519,5,10775429.99,3010780.33,1163198.65,937323.09,5664127.92
40858,20210627,4,4020112.44,944245.34,377398.77,381393.73,2317074.6
40859,20240430,4,2454934.23,828785.0,140046.72,144615.83,1341486.68
40860,20190716,4,1145587.67,355852.14,115421.32,79294.6,595019.61
40861,20210801,3,514216.82,192302.83,37639.11,43207.28,241067.6
40862,20220907,3,2602620.1,947702.05,206072.94,221691.05,1227154.06
40863,20240713,4,2013936.3,414482.01,144234.56,63041.34,1392178.39
40864,20190510,7,985812.88,362978.57,78429.89,39309.48,505094.94
40865,20240925,3,2469471.82,682607.86,202168.95,226135.65,1358559.36
40866,20230315,1,39919195.39,13658055.54,5864828.78,2674291.29,17722019.78
40867,20241218,6,29920385.76,8070598.6,3283558.71,2788857.9,15777370.55
40868,20200424,5,17292199.49,4947480.98,1580622.4,1203287.0,9560809.11
40869,20191001,5,3834924.24,794491.32,280124.44,178286.56,2582021.92
40870,20200309,7,4354423.15,1669409.15,236957.8,133337.63,2314718.57
40871,20211229,3,6048155.12,1561774.21,693635.18,374239.39,3418506.34
40872,20230513,4,286949.37,84641.07,33406.97,17145.68,151755.65
40873,20200323,1,6112929.44,1794215.63,552539.82,350272.62,3415901.37
40874,20240207,2,2318205.9,544782.39,315588.14,144432.46,1313402.91
40875,20230620,4,287569.17,75524.8,17283.78,14482.71,180277.88
40876,20210325,4,8158179.54,1935845.1,760818.02,539843.22,4921673.2
40877,20210925,6,1525990.39,593763.31,165734.86,145535.59,620956.63
40878,20201218,6,21065370.99,8151577.28,2047645.6,1622736.05,9243412.06
40879,20240111,4,44108619.51,14663901.33,6244324.02,1890203.08,21310191.08
40880,20220612,7,1281204.92,511502.11,101447.4,66920.2,601335.21
40881,20200313,6,1182196.05,300550.39,120733.05,61135.75,699776.86
40882,20230423,5,2403361.79,642071.02,336317.59,168645.12,1256328.06
40883,20220515,7,1979521.31,781717.41,223618.77,160783.92,813401.21
40884,20190413,3,881316.34,183558.82,122256.38,70660.04,504841.1
40885,20240527,1,1202550.85,470400.58,99330.41,101387.44,531432.42
40886,20230109,3,7602627.31,2532875.13,689043.66,386033.29,3994675.23
40887,20210406,5,3009964.64,1167822.41,184271.76,210851.51,1447018.96
40888,20190204,2,731704.11,211360.0,100908.64,59059.63,360375.84
40889,20231012,5,1483767.95,400657.04,158137.2,52326.16,872647.55
40890,20220106,5,512857.88,158664.62,33554.36,18897.47,301741.43
40891,20190809,6,654362.69,244623.66,35873.32,24052.66,349813.05
40892,20200507,1,1894010.36,427096.97,165056.0,143692.96,1158164.43
40893,20240525,6,4656874.28,970489.64,493974.3,404600.15,2787810.19
40894,20220403,5,1669014.79,605038.27,235912.71,93987.91,734075.9
40895,20210124,2,8905323.22,1942694.18,727184.59,778506.28,5456938.17
40896,20241017,7,794201.29,314450.8,115866.66,64798.79,299085.04
40897,20220423,7,2194286.38,846084.15,127150.3,130629.98,1090421.95
40898,20241016,7,20246888.28,8018954.29,3028160.71,627918.96,8571854.32
40899,20241102,5,297207.33,70608.47,38299.69,26379.41,161919.76
40900,20240205,7,1079275.84,423006.66,62843.6,69675.29,523750.29
40901,20230509,2,4072560.57,1423327.36,454806.96,161003.37,2033422.88
40902,20190712,2,1934630.95,656505.4,254218.54,182536.86,841370.15
40903,20190517,7,8752101.84,2113317.46,680013.99,348335.08,5610435.31
40904,20220923,4,428565.39,156107.58,37020.66,25242.34,210194.81
40905,20200119,3,3391322.9,877078.88,408192.77,174420.07,1931631.18
40906,20190918,4,11405765.19,4107795.97,1504245.84,1105918.24,4687805.14
40907,20241204,1,17213558.8,5449296.14,1772543.22,1416210.2,8575509.24
40908,20220731,7,6058845.36,2072008.98,654155.41,403994.86,2928686.11
40909,20220319,6,1351276.51,504840.99,150793.43,105278.81,590363.28
40910,20231115,5,2118337.61,476125.58,222144.96,126026.4,1294040.67
40911,20230324,5,10994127.34,3266644.81,740831.08,639771.01,6346880.44
40912,20210205,3,1665724.66,340526.4,134041.48,90239.75,1100917.03
40913,20200827,5,1622262.21,445000.7,162192.12,146375.33,868694.06
40914,20190617,1,518841.02,206325.92,33796.69,40051.21,238667.2
40915,20210603,5,2185101.9,602420.87,129223.94,94406.37,1359050.72
40916,20190825,3,3856541.61,924733.71,249526.82,339059.08,2343222.0
40917,20210829,7,6564389.88,2185663.27,889833.98,516954.53,2971938.1
40918,20200108,7,1489520.85,559986.39,174195.66,87154.15,668184.65
40919,20241101,6,2624913.87,1008066.61,144388.55,195620.73,1276837.98
40920,20220919,2,3137812.03,1018661.48,305179.78,168529.68,1645441.09
40921,20230918,5,1046556.35,408186.24,85280.06,96282.42,456807.63
40922,20220505,5,9599833.04,2940885.08,668083.03,529932.02,5460932.91
40923,20210706,5,4009827.39,1065307.88,479757.12,385007.44,2079754.95
40924,20221225,7,1864407.69,531271.75,229390.59,179350.95,924394.4
40925,20210307,5,233219.99,67244.36,28425.89,17886.87,119662.87
40926,20240630,3,705479.17,166626.24,68380.9,44363.52,426108.51
40927,20211118,3,2617821.35,963088.95,306764.62,168115.81,1179851.97
40928,20220413,4,1332942.74,417994.54,149888.74,73644.23,691415.23
40929,20240804,5,890137.83,337861.43,50036.55,61089.95,441149.9
40930,20210418,7,17227171.05,5295102.35,1214129.09,717071.69,10000867.92
40931,20240114,3,1980609.0,440554.92,279434.22,165828.14,1094791.72
40932,20210105,5,3334680.87,694472.45,375505.67,286298.12,1978404.63
40933,20191003,2,3507821.13,1035146.13,198452.75,292534.18,1981688.07
40934,20200426,6,2192747.19,605978.51,290445.24,169229.88,1127093.56
40935,20240727,3,1786956.87,487606.57,230856.78,131292.89,937200.63
40936,20220904,5,16520882.66,3569698.97,1884931.65,1650814.89,9415437.15
40937,20230921,5,5380869.5,1240582.69,655107.85,466493.01,3018685.95
40938,20201002,7,1867460.61,458440.3,177212.27,185052.78,1046755.26
40939,20230825,6,334433.93,121629.59,30270.02,25771.0,156763.32
40940,20200429,4,2179463.34,457302.32,276713.57,67357.44,1378090.01
40941,20240305,3,1451394.88,369894.71,175855.61,108073.02,797571.54
40942,20220510,2,5562776.29,1558255.52,333508.47,442403.65,3228608.65
40943,20200804,3,10031257.62,2871356.68,589941.94,489894.15,6080064.85
40944,20240321,4,893011.71,301548.76,73156.6,38713.67,479592.68
40945,20220805,7,1532313.11,440554.07,125685.35,106342.6,859731.09
40946,20210724,6,40004398.36,9939507.43,5424230.2,2475908.84,22164751.89
40947,20240918,5,19393756.75,7439924.41,2590293.12,1778911.71,7584627.51
40948,20200719,3,6079849.8,1619067.71,341367.7,218463.71,3900950.68
40949,20231120,5,1866831.53,670385.41,104121.27,97596.94,994727.91
40950,20210807,5,19918301.32,6581589.29,2684335.62,1316889.28,9335487.13
40951,20220210,6,810701.4,286506.47,65159.6,78433.16,380602.17
40952,20210805,3,1254187.12,333467.47,172801.71,99657.64,648260.3
40953,20220506,7,2953231.28,1009717.65,346728.63,272503.37,1324281.63
40954,20240603,7,2530878.93,876940.41,205776.14,134015.53,1314146.85
40955,20230811,2,3362204.86,1120244.59,283835.7,281481.03,1676643.54
40956,20241114,4,14283640.61,4423522.78,1174013.37,500841.43,8185263.03
40957,20220813,6,11133068.9,3488242.71,1526080.71,761507.72,5357237.76
40958,20201020,1,592164.43,174122.64,39679.28,38348.29,340014.22
40959,20210120,1,1576047.5,407806.99,204605.1,128600.42,835034.99
40960,20210619,6,906124.05,277541.3,117578.89,85706.96,425296.9
40961,20240405,4,2354411.35,688820.65,167053.45,173756.18,1324781.07
40962,20230416,3,1500942.59,304475.36,96877.01,143023.04,956567.18
40963,20240927,4,420267.42,141651.52,42359.01,21039.14,215217.75
40964,20210808,3,2749600.77,861206.47,394454.6,223331.02,1270608.68
40965,20240522,2,7132691.1,1769869.83,583830.76,294595.27,4484395.24
40966,20230123,4,2843236.9,656335.8,298952.43,181229.84,1706718.83
40967,20241116,2,7993475.14,1673256.21,414054.79,315032.03,5591132.11
40968,20230815,2,2531223.92,759970.73,200728.69,111404.26,1459120.24
40969,20231114,5,1608765.67,368952.4,88443.63,101396.01,1049973.63
40970,20210717,2,2633514.53,1036013.78,217583.52,179214.34,1200702.89
40971,20190604,5,1667668.13,412766.96,107263.81,145913.38,1001723.98
40972,20240626,6,3272763.1,1216034.62,451011.4,195374.44,1410342.64
40973,20210313,7,1611455.38,442679.8,89842.85,136473.0,942459.73
40974,20231219,2,3971200.88,954632.25,427882.57,317154.66,2271531.4
40975,20190221,2,5091630.69,1682249.31,505277.76,327425.52,2576678.1
40976,20210215,5,1905689.1,416003.21,176898.45,155500.47,1157286.97
40977,20200418,2,988705.97,307960.58,109772.99,66543.55,504428.85
40978,20231013,5,2660208.5,541363.37,204644.29,181337.1,1732863.74
40979,20190124,7,3727468.02,1252746.33,424723.41,264859.12,1785139.16
40980,20191120,4,659615.29,199486.03,34058.81,34430.08,391640.37
40981,20220519,3,2097020.04,675272.77,222710.35,198015.3,1001021.62
40982,20240925,2,519036.81,202465.5,41948.13,32241.33,242381.85
40983,20220811,1,3589997.91,1112875.72,199675.49,221053.91,2056392.79
40984,20231121,4,382589.1,111893.74,40627.45,29971.08,200096.83
40985,20200725,1,384407.71,103054.87,40212.3,26481.41,214659.13
40986,20221031,4,4712425.66,1023672.06,450621.18,220535.6,3017596.82
40987,20240117,1,1418308.65,394147.6,199028.47,91902.67,733229.91
40988,20230210,2,3456863.22,1270832.53,441522.84,335919.43,1408588.42
40989,20240731,4,824243.18,323318.32,75653.58,77198.06,348073.22
40990,20220512,6,6508486.88,2215345.02,749525.26,326456.69,3217159.91
40991,20191027,7,5200526.67,2033028.92,431899.49,361620.53,2373977.73
40992,20221031,4,3494050.27,858976.59,428973.52,107150.53,2098949.63
40993,20230726,7,1033475.29,353734.1,56025.53,71256.59,552459.07
40994,20240725,2,1239063.03,410516.1,103799.46,67724.94,657022.53
40995,20240310,6,1127180.21,342772.98,93259.58,108817.23,582330.42
40996,20230511,7,16060921.14,5645924.84,1455792.18,734603.34,8224600.78
40997,20241231,5,1165867.84,233505.05,86907.66,101549.09,743906.04
40998,20210319,6,7800115.17,1793373.24,769144.13,329856.59,4907741.21
40999,20240401,4,874035.41,215414.37,78837.0,79462.52,500321.52
41000,20191128,7,47178442.88,16510156.18,6351062.37,2681936.16,21635288.17
41001,20200317,1,1008440.44,381034.41,118379.35,51167.09,457859.59
41002,20220403,2,4050877.73,946088.42,430359.53,179864.44,2494565.34
41003,20231015,1,4688022.0,1745001.02,302806.64,443196.6,2197017.74
41004,20240512,1,4706928.46,1607959.43,268875.36,370599.59,2459494.08
41005,20190125,3,4480215.87,1006983.13,662953.13,198490.05,2611789.56
41006,20211126,1,998511.62,278711.04,131265.6,39576.3,548958.68
41007,20221127,4,2231198.13,746966.91,317087.54,68233.46,1098910.22
41008,20190830,4,301439.56,90961.36,28627.9,18195.38,163654.92
41009,20221006,5,10852048.29,3833507.79,771049.83,883083.88,5364406.79
41010,20190918,2,28981682.69,10624125.45,2527720.99,932291.89,14897544.36
41011,20230122,6,935570.1,322427.38,102469.84,69653.68,441019.2
41012,20230115,6,4503228.78,1130573.52,598261.48,197698.67,2576695.11
41013,20231102,3,3598063.49,1434258.79,324573.4,142131.64,1697099.66
41014,20211019,4,18875483.67,7155244.95,2157690.42,1272189.55,8290358.75
41015,20230509,4,4368698.29,982112.81,646466.55,324615.74,2415503.19
41016,20201117,4,17089786.03,4250731.72,2120556.55,1444052.76,9274445.0
41017,20200329,5,6858544.98,2076488.74,828320.39,625927.66,3327808.19
41018,20190511,1,8819503.61,2021567.05,667909.35,464708.67,5665318.54
41019,20210809,6,3699532.4,849510.89,386443.03,355074.01,2108504.47
41020,20230513,6,5014186.12,1900740.01,383852.77,223540.07,2506053.27
41021,20240628,4,624087.87,199947.16,78429.73,33231.52,312479.46
41022,20241004,1,8355383.93,3279141.68,668735.52,642899.68,3764607.05
41023,20211129,2,462120.72,123423.82,45459.57,40160.89,253076.44
41024,20230723,5,5703833.22,1621164.21,609505.17,183921.6,3289242.24
41025,20230314,7,1742274.05,628218.5,155976.52,61067.3,897011.73
41026,20200212,1,4449722.01,1186659.27,654374.2,260978.81,2347709.73
41027,20210523,6,1838208.57,532261.3,193814.89,94155.46,1017976.92
41028,20230114,4,2733295.58,939825.91,325576.02,272055.87,1195837.78
41029,20200613,6,3337255.91,726372.35,260581.95,320025.78,2030275.83
41030,20190225,1,4664031.19,1063316.88,244918.0,250038.08,3105758.23
41031,20221008,1,952845.53,255576.99,122438.03,58492.34,516338.17
41032,20230914,2,7599283.2,2560567.51,674877.0,420205.37,3943633.32
41033,20220227,4,1162421.08,348284.68,149923.91,114929.73,549282.76
41034,20211025,6,1216531.73,409517.09,88614.63,113575.71,604824.3
41035,20220908,1,4252260.49,1093256.95,282427.56,168622.1,2707953.88
41036,20220616,7,6844279.67,2681737.57,990433.7,589918.82,2582189.58
41037,20220724,3,1615183.62,573184.97,205292.49,114291.46,722414.7
41038,20190612,3,4486440.17,1259566.83,633986.38,416531.55,2176355.41
41039,20240720,2,543773.22,142162.72,76353.2,18168.45,307088.85
41040,20221216,2,7045231.03,2039464.74,854431.33,608746.73,3542588.23
41041,20240611,4,44108333.67,11218601.31,6540809.04,1869621.91,24479301.41
41042,20230215,2,1413129.93,402841.91,149527.37,91546.66,769213.99
41043,20230206,1,3334837.38,1141165.43,264318.46,295047.44,1634306.05
41044,20200524,4,1777245.77,465985.15,131614.17,114722.99,1064923.46
41045,20200410,1,853690.34,282351.69,99320.12,69225.5,402793.03
41046,20190701,7,620173.24,223644.54,74902.8,32961.6,288664.3
41047,20200423,5,6170742.54,2421775.14,590995.28,575440.33,2582531.79
41048,20240526,1,7170407.75,2191756.49,571823.81,446779.09,3960048.36
41049,20200105,2,16013782.2,3892384.22,2083748.28,1382322.95,8655326.75
41050,20240912,7,588499.49,202819.11,52809.34,26295.93,306575.11
41051,20231004,6,4618688.18,991676.08,263158.65,216272.61,3147580.84
41052,20210716,1,4683393.81,1531705.49,357342.18,194094.3,2600251.84
41053,20220924,4,10102921.62,2826003.51,831050.55,398995.32,6046872.24
41054,20201029,6,9677894.36,2283985.56,1430026.97,799192.2,5164689.63
41055,20230124,5,2466893.35,580585.2,311546.94,112123.68,1462637.53
41056,20230326,6,32429547.13,9479839.6,4462235.12,2986843.17,15500629.24
41057,20230104,1,23024916.71,7429743.08,2746143.37,2264345.7,10584684.56
41058,20220327,7,3885258.37,1546999.03,431249.39,314219.74,1592790.21
41059,20190521,5,3593732.25,1273441.53,519787.33,151353.78,1649149.61
41060,20220201,1,1414433.37,480170.4,94645.94,119573.43,720043.6
41061,20220607,1,4206965.82,1340083.07,505187.6,339322.3,2022372.85
41062,20210816,6,3026995.47,1201328.91,358772.37,116116.19,1350778.0
41063,20200801,4,7537123.79,2340501.49,433279.27,650934.95,4112408.08
41064,20230629,4,945798.49,203250.91,53773.42,43631.85,645142.31
41065,20210912,2,2863456.75,760948.78,420091.96,124158.26,1558257.75
41066,20230502,4,2388323.41,532010.6,172095.26,219520.6,1464696.95
41067,20200629,1,3394173.71,942888.25,233560.69,209641.3,2008083.47
41068,20221008,3,233251.33,89963.26,28759.29,9299.26,105229.52
41069,20221215,5,14702316.25,4249154.35,1285708.55,1461222.47,7706230.88
41070,20201218,3,3303590.41,1123618.22,412203.56,192015.39,1575753.24
41071,20221025,5,382200.05,126520.3,36986.39,23229.29,195464.07
41072,20220314,5,4918337.28,1927065.28,507423.61,406457.26,2077391.13
41073,20220519,7,939012.7,293486.1,67484.54,87817.98,490224.08
41074,20241101,1,18518522.73,6779159.28,1116916.11,1200152.53,9422294.81
41075,20220404,4,891714.72,299634.12,94902.99,32966.05,464211.56
41076,20211210,6,653181.33,213804.67,84118.43,24911.82,330346.41
41077,20220312,4,1279716.23,415053.59,153440.31,96308.97,614913.36
41078,20190704,3,4199061.73,904557.42,260953.24,379361.75,2654189.32
41079,20231223,7,6139312.52,2348137.43,689106.27,512292.42,2589776.4
41080,20230130,2,6487487.89,2407612.53,382324.69,244238.39,3453312.28
41081,20210314,3,8893461.29,3170885.09,1309383.2,802967.76,3610225.24
41082,20230121,4,384919.63,148167.9,42158.68,16897.18,177695.87
41083,20240723,1,3692839.15,1428163.63,516648.16,355689.03,1392338.33
41084,20230327,6,811595.94,189831.29,108879.56,60247.95,452637.14
41085,20210306,2,3834871.82,1011588.41,269087.42,329427.55,2224768.44
41086,20210107,2,2259371.09,580296.21,307611.79,90006.73,1281456.36
41087,20210228,1,1458901.09,372057.28,95812.89,127139.25,863891.67
41088,20220507,3,22834108.69,8412265.71,3269053.55,1447328.54,9705460.89
41089,20240709,2,4966816.56,1795236.61,354600.35,430009.05,2386970.55
41090,20220314,2,2141585.49,663372.41,287461.94,86583.01,1104168.13
41091,20210423,4,1957279.48,469724.81,239689.64,128832.71,1119032.32
41092,20200417,5,363674.36,101220.26,24162.66,28311.76,209979.68
41093,20220311,1,4027059.5,923371.31,417818.43,239058.41,2446811.35
41094,20210104,2,3522513.73,718278.64,190462.64,230483.53,2383288.92
41095,20241219,1,3419211.55,1300890.05,321343.66,217740.37,1579237.47
41096,20220531,6,1333673.16,368952.37,79468.51,98223.98,787028.3
41097,20240628,3,2227374.33,827111.06,301604.78,214309.09,884349.4
41098,20190319,5,6635115.62,1339994.0,993961.85,587225.68,3713934.09
41099,20220512,2,339120.51,111434.07,28466.58,15150.83,184069.03
41100,20211004,5,810070.58,226933.71,82126.57,60749.77,440260.53
41101,20210929,4,1969214.35,688220.2,211928.09,59238.75,1009827.31
41102,20190531,1,1901990.75,534416.11,155764.28,124077.99,1087732.37
41103,20201019,2,1394393.43,347340.35,87647.26,108165.83,851239.99
41104,20240323,7,26112083.28,7690026.4,3831965.98,2097446.21,12492644.69
41105,20190210,6,13201955.75,3102183.72,1533071.27,872767.53,7693933.23
41106,20190319,3,3117524.0,1206998.99,374103.03,160073.99,1376347.99
41107,20200715,4,1180255.86,269226.28,144567.53,59461.53,707000.52
41108,20210320,5,574654.53,124592.94,58793.09,30155.33,361113.17
41109,20200131,6,3627711.45,1031280.37,191994.36,315337.5,2089099.22
41110,20190724,6,1261998.67,498670.38,144946.72,79686.32,538695.25
41111,20190224,6,10956401.86,2685447.24,1628049.83,774731.75,5868173.04
41112,20221226,6,1414959.45,362160.9,147434.03,93618.78,811745.74
41113,20190627,3,22220056.35,5894375.77,2566881.96,1149510.09,12609288.53
41114,20230702,3,7625305.31,2534176.17,789542.16,572830.22,3728756.76
41115,20200509,4,597182.79,222689.69,65070.96,57054.06,252368.08
41116,20210131,4,492335.05,153070.97,47274.56,36533.73,255455.79
41117,20200205,6,5902517.29,1860081.59,321894.87,193601.04,3526939.79
41118,20201225,4,5054944.31,1500125.95,311828.17,500251.48,2742738.71
41119,20200908,6,2857169.28,663053.48,332558.07,209499.44,1652058.29
41120,20220131,6,1149292.85,379854.62,71102.01,74881.53,623454.69
41121,20231001,7,3172193.15,824305.07,314074.9,182054.05,1851759.13
41122,20220301,1,15789691.66,6255847.94,2200722.68,1339600.46,5993520.58
41123,20220817,3,719747.52,261217.95,45772.07,42346.43,370411.07
41124,20240609,3,3557687.54,1314150.63,474391.44,164280.72,1604864.75
41125,20240422,3,1523515.21,312371.46,218509.61,79946.46,912687.68
41126,20230904,5,2384428.03,901463.06,289953.16,182649.87,1010361.94
41127,20230705,5,28685199.69,9232331.14,3917647.59,1906852.77,13628368.19
41128,20240525,1,6236633.54,1848946.53,501143.24,224757.84,3661785.93
41129,20230206,7,11244739.75,4168950.18,645471.86,682818.3,5747499.41
41130,20201125,2,5286668.27,1664055.1,671370.35,163121.12,2788121.7
41131,20220506,3,10246380.53,2943504.19,858068.41,980199.85,5464608.08
41132,20190618,7,12737486.21,3183016.04,741697.0,449696.57,8363076.6
41133,20220524,7,1163932.61,423978.03,147276.75,96353.5,496324.33
41134,20240610,5,4903688.47,1957766.16,609323.15,403800.75,1932798.41
41135,20200921,1,376813.61,133035.56,33494.14,26992.91,183291.0
41136,20221101,3,3571292.03,1287700.94,217644.38,284079.32,1781867.39
41137,20191108,2,463221.83,96256.83,54024.57,44725.43,268215.0
41138,20240327,2,8137001.94,2097060.47,622266.95,533382.84,4884291.68
41139,20190814,5,3043720.33,958110.92,169656.48,120463.82,1795489.11
41140,20240926,7,1039469.7,310256.27,118766.2,91565.17,518882.06
41141,20191217,1,1209201.11,456557.16,76622.61,45899.48,630121.86
41142,20221218,1,595422.47,185570.19,40868.41,55125.52,313858.35
41143,20190922,2,9453250.16,3622469.02,1289548.9,460398.37,4080833.87
41144,20201210,5,9750464.32,2240761.52,1424186.34,504827.48,5580688.98
41145,20210820,2,2114851.22,811559.09,182249.8,115345.22,1005697.11
41146,20220525,4,31241077.61,10741020.82,3820144.5,1230201.26,15449711.03
41147,20200102,2,2383717.72,663578.68,156036.92,127015.59,1437086.53
41148,20210606,5,1741405.32,610113.33,108251.32,155884.3,867156.37
41149,20220118,6,2155136.86,536350.5,258283.83,194783.51,1165719.02
41150,20220409,1,748515.08,239778.38,46256.25,64344.93,398135.52
41151,20200602,7,2836880.0,617795.73,420486.12,162260.13,1636338.02
41152,20220920,7,2115161.62,494342.24,293255.66,198695.46,1128868.26
41153,20220225,4,509345.11,116578.91,46431.9,43887.36,302446.94
41154,20200229,6,5956414.22,1414941.25,560142.1,279651.5,3701679.37
41155,20200309,3,2504613.31,818440.31,254159.67,154565.3,1277448.03
41156,20200705,3,657315.95,260200.26,45044.05,37332.32,314739.32
41157,20240903,7,4903717.97,1002644.88,685493.57,448781.3,2766798.22
41158,20220627,5,2751714.54,994177.41,335189.34,91961.92,1330385.87
41159,20240919,7,3229760.78,685329.87,448963.13,255718.52,1839749.26
41160,20241212,1,4627785.09,1280319.14,447067.07,187511.88,2712887.0
41161,20210525,3,11233890.34,4216600.61,1169846.0,625503.55,5221940.18
41162,20211128,3,2040620.36,719253.21,184033.21,191586.87,945747.07
41163,20240314,2,2222524.66,800799.29,304250.94,186100.75,931373.68
41164,20230224,7,3171376.05,757124.56,446685.62,311696.04,1655869.83
41165,20210422,4,1124416.45,311530.5,66004.09,66174.35,680707.51
41166,20191213,7,1528316.3,508705.26,210961.26,49816.14,758833.64
41167,20230328,6,9991021.98,3627045.55,1250377.86,314251.67,4799346.9
41168,20210409,4,2714891.66,616483.89,375345.4,255885.48,1467176.89
41169,20220720,2,10917450.05,4307333.13,952612.13,1024846.89,4632657.9
41170,20210223,5,12343388.36,3257936.23,1229367.63,575398.54,7280685.96
41171,20221020,5,3490924.82,1311680.21,425726.53,173647.35,1579870.73
41172,20210826,7,5853656.89,1646528.31,518991.12,559929.08,3128208.38
41173,20220920,1,7221364.71,2143550.15,813496.23,385626.16,3878692.17
41174,20220103,5,11863589.64,2378472.56,873139.73,903029.27,7708948.08
41175,20190715,7,1460941.65,381938.8,184143.19,131411.72,763447.94
41176,20210929,5,1984595.33,730768.63,139227.19,63860.21,1050739.3
41177,20221022,1,6923954.86,1863877.79,863379.0,632806.8,3563891.27
41178,20230120,4,33479551.8,12583660.6,3272623.94,1310789.21,16312478.05
41179,20230629,7,23260307.52,8154973.71,1716817.06,1722767.97,11665748.78
41180,20220815,6,15430094.52,5717247.18,1095354.97,909861.37,7707631.0
41181,20200705,7,6423718.74,2061670.62,705655.54,531547.33,3124845.25
41182,20211119,1,6897910.06,2082715.82,464694.91,655274.34,3695224.99
41183,20231222,5,2352830.87,586693.75,171808.66,124300.59,1470027.87
41184,20241014,2,2973902.42,975266.08,268615.56,191448.69,1538572.09
41185,20190305,1,393933.76,128449.52,44900.59,19676.96,200906.69
41186,20220304,1,3942538.15,961917.19,430509.53,227034.77,2323076.66
41187,20210926,4,3319824.13,923661.74,169017.44,137772.99,2089371.96
41188,20220117,4,3858165.86,1411038.01,239696.51,371083.14,1836348.2
41189,20230331,2,4515525.61,1672941.3,511549.75,182609.02,2148425.54
41190,20241201,5,2553298.1,793973.43,228446.52,98628.6,1432249.55
41191,20200229,7,74745075.15,18116915.39,10086616.69,7312288.76,39229254.31
41192,20221214,6,2812987.47,687862.85,390027.6,240442.25,1494654.77
41193,20210108,4,801426.1,269165.04,43777.59,71002.11,417481.36
41194,20191214,7,11692692.41,4248482.28,1310534.26,440779.14,5692896.73
41195,20230320,5,12330135.59,4662036.55,1351670.41,578274.7,5738153.93
41196,20221101,6,3302658.07,803812.89,447622.97,150305.73,1900916.48
41197,20240116,1,6069346.83,1502282.44,538324.56,572000.92,3456738.91
41198,20211204,1,674349.88,189853.15,57002.66,33165.07,394329.0
41199,20230518,3,10547547.51,4079813.64,583980.37,642690.75,5241062.75
41200,20220921,3,34111354.49,9174495.18,4958545.7,2425005.65,17553307.96
41201,20240819,3,1742499.92,577782.63,106338.49,104018.15,954360.65
41202,20190917,7,10784877.12,2937275.15,1040155.79,918041.33,5889404.85
41203,20200916,7,3471641.77,1266710.41,235418.31,187401.65,1782111.4
41204,20200417,3,5048935.16,1870082.47,282475.89,274771.91,2621604.89
41205,20190905,3,24114866.27,6197602.75,2898732.68,1558709.43,13459821.41
41206,20240828,6,1059056.08,234349.77,153076.34,69704.51,601925.46
41207,20211003,2,2120862.21,461493.44,127497.04,69570.78,1462300.95
41208,20230917,5,6367123.99,2272341.62,667344.9,200914.73,3226522.74
41209,20240711,5,4133928.27,1618159.34,511258.48,392777.38,1611733.07
41210,20190510,6,1006059.79,350982.76,66153.72,72984.18,515939.13
41211,20190206,4,1264651.24,305987.37,127633.47,64623.48,766406.92
41212,20200706,7,528388.85,158185.51,34946.99,44941.97,290314.38
41213,20230102,2,4935925.23,1911143.97,359335.13,166491.27,2498954.86
41214,20230515,7,1032514.95,226588.97,133256.59,66243.34,606426.05
41215,20190212,1,1871131.4,377114.09,124319.64,154188.11,1215509.56
41216,20241223,4,392534.7,154983.75,33801.95,25041.9,178707.1
41217,20221122,6,27395675.91,7022379.29,3034530.87,1475199.98,15863565.77
41218,20221018,3,4390611.12,1016025.77,390712.89,228120.59,2755751.87
41219,20240123,1,2179410.94,830333.0,156068.4,206931.99,986077.55
41220,20190307,2,4859531.42,1271318.11,422865.08,443349.16,2721999.07
41221,20231119,6,2320998.56,591183.71,316387.63,130914.72,1282512.5
41222,20240513,3,1817720.31,717790.8,97526.67,78548.21,923854.63
41223,20190514,5,1015725.81,378226.31,94784.83,50279.79,492434.88
41224,20231030,3,8803891.56,3077320.85,793362.6,400134.72,4533073.39
41225,20240628,6,302440.93,105309.34,21135.87,22041.89,153953.83
41226,20220404,3,6095574.84,1802752.65,768022.39,361813.39,3162986.41
